Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9999080896347838, -0.011780841061231855, -0.00671087340623217, -0.0001831688667053041], [0.013128752103688954, 0.9648982870638576, 0.26229545036861446, 1.7464016232541635], [0.003385249337329698, -0.2623594446986004, 0.9649642717804189, -0.01671525317822769], [0.0, 0.0, 0.0, 1.0]]","[[0.4753936231136322, -0.8795871734619141, 0.01808796636760235, -0.2112216353416443], [0.6671799421310425, 0.34703895449638367, -0.6591166257858276, 1.3835430145263672], [0.5734733939170837, 0.3254077136516571, 0.7518231272697449, -0.0956258773803711], [0.0, 0.0, 0.0, 1.0]]","[[0.6436617970466614, 0.7621781229972839, -0.06916651129722595, 0.1866687536239624], [-0.5106201767921448, 0.3603787124156952, -0.7806370854377747, 1.3894768953323364], [-0.5700583457946777, 0.5377840995788574, 0.621145486831665, -0.1306280791759491], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999031424522317, -0.012178115560711234, -0.006739153000851266, -0.0003806318974818132], [0.013525205650328793, 0.9644402841373909, 0.2639544532348822, 1.7462532877696986], [0.003285043001781116, -0.2640200331161304, 0.9645115753363911, -0.017128139414717396], [0.0, 0.0, 0.0, 1.0]]","[[0.4816443622112274, -0.876201868057251, 0.016995105892419815, -0.21106788516044617], [0.6643986105918884, 0.3524336516857147, -0.6590635776519775, 1.3833719491958618], [0.5714831948280334, 0.3287257254123688, 0.7518951296806335, -0.09592649340629578], [0.0, 0.0, 0.0, 1.0]]","[[0.6450950503349304, 0.7611187696456909, -0.0674566701054573, 0.1868981420993805], [-0.511418342590332, 0.36448779702186584, -0.7782028317451477, 1.3893471956253052], [-0.5677177906036377, 0.5365133285522461, 0.6243795156478882, -0.13089928030967712], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999898195268679, -0.012682329068796233, -0.006538852598981008, -0.000473720656841264], [0.013961333644671841, 0.9641938826806996, 0.2648304778181086, 1.7461947782767375], [0.002946054547562257, -0.26489480556621464, 0.9642727949837834, -0.01734769037245134], [0.0, 0.0, 0.0, 1.0]]","[[0.4816443622112274, -0.876201868057251, 0.016995105892419815, -0.21106788516044617], [0.6643986105918884, 0.3524336516857147, -0.6590635776519775, 1.3833719491958618], [0.5714831948280334, 0.3287257254123688, 0.7518951296806335, -0.09592649340629578], [0.0, 0.0, 0.0, 1.0]]","[[0.6450950503349304, 0.7611187696456909, -0.0674566701054573, 0.1868981420993805], [-0.511418342590332, 0.36448779702186584, -0.7782028317451477, 1.3893471956253052], [-0.5677177906036377, 0.5365133285522461, 0.6243795156478882, -0.13089928030967712], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998928308521827, -0.013138169626241366, -0.006454639342579943, -0.0005550258405171007], [0.014381095563525525, 0.9639447350361192, 0.26571360918116654, 1.7460804329762991], [0.002730925128828785, -0.2657779684441079, 0.9640303831206054, -0.017536808337033125], [0.0, 0.0, 0.0, 1.0]]","[[0.4816443622112274, -0.876201868057251, 0.016995105892419815, -0.21106788516044617], [0.6643986105918884, 0.3524336516857147, -0.6590635776519775, 1.3833719491958618], [0.5714831948280334, 0.3287257254123688, 0.7518951296806335, -0.09592649340629578], [0.0, 0.0, 0.0, 1.0]]","[[0.6450950503349304, 0.7611187696456909, -0.0674566701054573, 0.1868981420993805], [-0.511418342590332, 0.36448779702186584, -0.7782028317451477, 1.3893471956253052], [-0.5677177906036377, 0.5365133285522461, 0.6243795156478882, -0.13089928030967712], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998893141738296, -0.013522350204000562, -0.006207279206083477, -0.0006542053817186225], [0.014687267157425776, 0.9637676482157813, 0.2663385587132601, 1.745977382445218], [0.0023808516125964534, -0.2664002461039396, 0.9638595576346239, -0.01773772074380923], [0.0, 0.0, 0.0, 1.0]]","[[0.48154136538505554, -0.876272439956665, 0.016259867697954178, -0.2109730839729309], [0.6654737591743469, 0.35350173711776733, -0.6574048399925232, 1.3829718828201294], [0.5703179240226746, 0.32738810777664185, 0.7533621191978455, -0.09629195928573608], [0.0, 0.0, 0.0, 1.0]]","[[0.647944986820221, 0.7588553428649902, -0.06561799347400665, 0.18698179721832275], [-0.5072817802429199, 0.3656630218029022, -0.7803560495376587, 1.3894041776657104], [-0.568183422088623, 0.5389146208763123, 0.6218830943107605, -0.1312713623046875], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998778104819439, -0.014509146337118506, -0.005815903234920355, -0.0009310386407952243], [0.015536096643004047, 0.9634543675903157, 0.2674215503107465, 1.7457733729610514], [0.001723298991405514, -0.267479234181746, 0.963562069460153, -0.018380926663683638], [0.0, 0.0, 0.0, 1.0]]","[[0.47947007417678833, -0.8774225115776062, 0.015431313775479794, -0.21083825826644897], [0.6668704748153687, 0.352870374917984, -0.6563278436660767, 1.3827946186065674], [0.5704315900802612, 0.324980229139328, 0.7543179988861084, -0.09666960686445236], [0.0, 0.0, 0.0, 1.0]]","[[0.645317792892456, 0.761421263217926, -0.06166538596153259, 0.1870802342891693], [-0.5067580938339233, 0.36628347635269165, -0.7804054021835327, 1.3894320726394653], [-0.5716302394866943, 0.5348589420318604, 0.6222256422042847, -0.1316225528717041], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998627901067824, -0.015709761482855068, -0.005258935777867659, -0.0011460500920112545], [0.01654509832225206, 0.9630926826000397, 0.26866104429522425, 1.7456004683113278], [0.000844241660622441, -0.2687111871882353, 0.9632204196464196, -0.018765521638832876], [0.0, 0.0, 0.0, 1.0]]","[[0.47947007417678833, -0.8774225115776062, 0.015431313775479794, -0.21083825826644897], [0.6668704748153687, 0.352870374917984, -0.6563278436660767, 1.3827946186065674], [0.5704315900802612, 0.324980229139328, 0.7543179988861084, -0.09666960686445236], [0.0, 0.0, 0.0, 1.0]]","[[0.645317792892456, 0.761421263217926, -0.06166538596153259, 0.1870802342891693], [-0.5067580938339233, 0.36628347635269165, -0.7804054021835327, 1.3894320726394653], [-0.5716302394866943, 0.5348589420318604, 0.6222256422042847, -0.1316225528717041], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998627901067824, -0.015709761482855068, -0.005258935777867659, -0.0011460500920112545], [0.01654509832225206, 0.9630926826000397, 0.26866104429522425, 1.7456004683113278], [0.000844241660622441, -0.2687111871882353, 0.9632204196464196, -0.018765521638832876], [0.0, 0.0, 0.0, 1.0]]","[[0.4725477993488312, -0.8811570405960083, 0.01614527590572834, -0.21055427193641663], [0.6727363467216492, 0.3488202393054962, -0.652495265007019, 1.3825874328613281], [0.5693190693855286, 0.3191966414451599, 0.7576207518577576, -0.09678199142217636], [0.0, 0.0, 0.0, 1.0]]","[[0.6467012166976929, 0.7605043649673462, -0.058400411158800125, 0.1872786581516266], [-0.504722535610199, 0.36927330493927, -0.7803154587745667, 1.3892476558685303], [-0.5718676447868347, 0.5341069102287292, 0.6226532459259033, -0.13211339712142944], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998627901067824, -0.015709761482855068, -0.005258935777867659, -0.0011460500920112545], [0.01654509832225206, 0.9630926826000397, 0.26866104429522425, 1.7456004683113278], [0.000844241660622441, -0.2687111871882353, 0.9632204196464196, -0.018765521638832876], [0.0, 0.0, 0.0, 1.0]]","[[0.4820622205734253, -0.8760093450546265, 0.014951825141906738, -0.2105439305305481], [0.6670804619789124, 0.35591956973075867, -0.6544652581214905, 1.3824851512908936], [0.567996084690094, 0.3254670202732086, 0.7559441924095154, -0.09722836315631866], [0.0, 0.0, 0.0, 1.0]]","[[0.645882785320282, 0.7609671354293823, -0.061354778707027435, 0.18725991249084473], [-0.5091804265975952, 0.36950287222862244, -0.7773048281669617, 1.3890466690063477], [-0.5688326954841614, 0.5332884192466736, 0.626125156879425, -0.1323670744895935], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998422264998351, -0.01739756172113851, -0.0035903170206923866, -0.0014865091507785533], [0.017719045602150426, 0.9623253359835227, 0.27132258325898334, 1.74531017950087], [-0.0012652983856727242, -0.27134337514555784, 0.9624817953137335, -0.019387668353722926], [0.0, 0.0, 0.0, 1.0]]","[[0.4820622205734253, -0.8760093450546265, 0.014951825141906738, -0.2105439305305481], [0.6670804619789124, 0.35591956973075867, -0.6544652581214905, 1.3824851512908936], [0.567996084690094, 0.3254670202732086, 0.7559441924095154, -0.09722836315631866], [0.0, 0.0, 0.0, 1.0]]","[[0.645882785320282, 0.7609671354293823, -0.061354778707027435, 0.18725991249084473], [-0.5091804265975952, 0.36950287222862244, -0.7773048281669617, 1.3890466690063477], [-0.5688326954841614, 0.5332884192466736, 0.626125156879425, -0.1323670744895935], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998076558162688, -0.019600570522221413, -0.0007080673913795795, -0.0019738009367872063], [0.019038393773165848, 0.9611886755268509, 0.2752341682571578, 1.7447573457201737], [-0.0047141604682755045, -0.27519469908292993, 0.9613769634855657, -0.020242964554035965], [0.0, 0.0, 0.0, 1.0]]","[[0.47879502177238464, -0.8777743577957153, 0.016354545950889587, -0.21071690320968628], [0.6693267226219177, 0.35291269421577454, -0.653799831867218, 1.382164478302002], [0.568117082118988, 0.3239826261997223, 0.7564907073974609, -0.09762641042470932], [0.0, 0.0, 0.0, 1.0]]","[[0.6514074206352234, 0.7562509179115295, -0.06125907227396965, 0.18710556626319885], [-0.5087624788284302, 0.37547537684440613, -0.7747119665145874, 1.389176368713379], [-0.562875509262085, 0.535819411277771, 0.6293397545814514, -0.132600337266922], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998076558162688, -0.019600570522221413, -0.0007080673913795795, -0.0019738009367872063], [0.019038393773165848, 0.9611886755268509, 0.2752341682571578, 1.7447573457201737], [-0.0047141604682755045, -0.27519469908292993, 0.9613769634855657, -0.020242964554035965], [0.0, 0.0, 0.0, 1.0]]","[[0.48189762234687805, -0.8760614395141602, 0.01705744117498398, -0.21082128584384918], [0.6677491664886475, 0.35456687211990356, -0.6545175909996033, 1.3819571733474731], [0.5673496723175049, 0.32680052518844604, 0.7558543086051941, -0.09792029112577438], [0.0, 0.0, 0.0, 1.0]]","[[0.6538510918617249, 0.7540517449378967, -0.06232656538486481, 0.18730302155017853], [-0.5111851692199707, 0.37951844930648804, -0.7711390256881714, 1.3882454633712769], [-0.5578247308731079, 0.5360704660415649, 0.6336086988449097, -0.13341481983661652], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997199773857863, -0.02327539045466577, 0.0042731247836071025, -0.0026062596752122625], [0.02109907176242675, 0.9584627747338839, 0.2844362556424352, 1.7433225392336353], [-0.010715995636461398, -0.2842664421114711, 0.9586854577203281, -0.02150902998089821], [0.0, 0.0, 0.0, 1.0]]","[[0.48189762234687805, -0.8760614395141602, 0.01705744117498398, -0.21082128584384918], [0.6677491664886475, 0.35456687211990356, -0.6545175909996033, 1.3819571733474731], [0.5673496723175049, 0.32680052518844604, 0.7558543086051941, -0.09792029112577438], [0.0, 0.0, 0.0, 1.0]]","[[0.6538510918617249, 0.7540517449378967, -0.06232656538486481, 0.18730302155017853], [-0.5111851692199707, 0.37951844930648804, -0.7711390256881714, 1.3882454633712769], [-0.5578247308731079, 0.5360704660415649, 0.6336086988449097, -0.13341481983661652], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997199773857863, -0.02327539045466577, 0.0042731247836071025, -0.0026062596752122625], [0.02109907176242675, 0.9584627747338839, 0.2844362556424352, 1.7433225392336353], [-0.010715995636461398, -0.2842664421114711, 0.9586854577203281, -0.02150902998089821], [0.0, 0.0, 0.0, 1.0]]","[[0.48371678590774536, -0.875079333782196, 0.01594717428088188, -0.21151892840862274], [0.6672652959823608, 0.35693028569221497, -0.6537261605262756, 1.3814256191253662], [0.5663701891899109, 0.32685932517051697, 0.7565631866455078, -0.09819091856479645], [0.0, 0.0, 0.0, 1.0]]","[[0.6450870037078857, 0.761799693107605, -0.05936286970973015, 0.1875421106815338], [-0.5219213366508484, 0.3825500011444092, -0.7623998522758484, 1.3880221843719482], [-0.5580867528915405, 0.5227969884872437, 0.644377589225769, -0.13391801714897156], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999671816818807, -0.02477733015270593, 0.006505757075477013, -0.002882143582116111], [0.02182567522673245, 0.9567514690160129, 0.29008669720913066, 1.7423453348600664], [-0.013411966181617602, -0.289849509131659, 0.9569782582584672, -0.02223801964115158], [0.0, 0.0, 0.0, 1.0]]","[[0.48371678590774536, -0.875079333782196, 0.01594717428088188, -0.21151892840862274], [0.6672652959823608, 0.35693028569221497, -0.6537261605262756, 1.3814256191253662], [0.5663701891899109, 0.32685932517051697, 0.7565631866455078, -0.09819091856479645], [0.0, 0.0, 0.0, 1.0]]","[[0.6450870037078857, 0.761799693107605, -0.05936286970973015, 0.1875421106815338], [-0.5219213366508484, 0.3825500011444092, -0.7623998522758484, 1.3880221843719482], [-0.5580867528915405, 0.5227969884872437, 0.644377589225769, -0.13391801714897156], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996375441524138, -0.025802513237228937, 0.0076801896705847705, -0.003002836743142816], [0.02241263014532033, 0.9556820981157265, 0.2935463463364649, 1.7418059297656525], [-0.014914052220471543, -0.29326781877889146, 0.9559140212951887, -0.022594890862297476], [0.0, 0.0, 0.0, 1.0]]","[[0.48221567273139954, -0.8758768439292908, 0.01754922792315483, -0.21228989958763123], [0.6711664795875549, 0.3564891815185547, -0.6499624848365784, 1.3814024925231934], [0.5630308985710144, 0.3252005875110626, 0.7597637176513672, -0.09849613159894943], [0.0, 0.0, 0.0, 1.0]]","[[0.6330971717834473, 0.7726334929466248, -0.04717477783560753, 0.1878029704093933], [-0.5223224759101868, 0.38142433762550354, -0.7626890540122986, 1.3880462646484375], [-0.5712855458259583, 0.50749671459198, 0.6450425386428833, -0.13492318987846375], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995963573488512, -0.026931133076540065, 0.00904625773183615, -0.003196248778469079], [0.023026192605503967, 0.9545137913799144, 0.29727638782060867, 1.7411685684323335], [-0.016640767196793266, -0.29694809495412583, 0.954748627363151, -0.02303097196357413], [0.0, 0.0, 0.0, 1.0]]","[[0.48221567273139954, -0.8758768439292908, 0.01754922792315483, -0.21228989958763123], [0.6711664795875549, 0.3564891815185547, -0.6499624848365784, 1.3814024925231934], [0.5630308985710144, 0.3252005875110626, 0.7597637176513672, -0.09849613159894943], [0.0, 0.0, 0.0, 1.0]]","[[0.6330971717834473, 0.7726334929466248, -0.04717477783560753, 0.1878029704093933], [-0.5223224759101868, 0.38142433762550354, -0.7626890540122986, 1.3880462646484375], [-0.5712855458259583, 0.50749671459198, 0.6450425386428833, -0.13492318987846375], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995963573488512, -0.026931133076540065, 0.00904625773183615, -0.003196248778469079], [0.023026192605503967, 0.9545137913799144, 0.29727638782060867, 1.7411685684323335], [-0.016640767196793266, -0.29694809495412583, 0.954748627363151, -0.02303097196357413], [0.0, 0.0, 0.0, 1.0]]","[[0.47936928272247314, -0.8774951696395874, 0.014390753582119942, -0.2123364508152008], [0.6718326210975647, 0.3563683032989502, -0.6493399143218994, 1.3816512823104858], [0.564664363861084, 0.3209417462348938, 0.7603620886802673, -0.09853266924619675], [0.0, 0.0, 0.0, 1.0]]","[[0.6260902285575867, 0.7786422967910767, -0.041559260338544846, 0.1877269744873047], [-0.5286375284194946, 0.38467949628829956, -0.7566795945167542, 1.3878685235977173], [-0.57319575548172, 0.49571946263313293, 0.6524636149406433, -0.1350131332874298], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999472498901669, -0.030224772768669354, 0.011884267095618845, -0.003515813424528772], [0.025140258816427938, 0.9516798868922339, 0.30606106398156463, 1.7399195348219592], [-0.020560644913322334, -0.3056008470291773, 0.9519376739549089, -0.02377611003908188], [0.0, 0.0, 0.0, 1.0]]","[[0.47936928272247314, -0.8774951696395874, 0.014390753582119942, -0.2123364508152008], [0.6718326210975647, 0.3563683032989502, -0.6493399143218994, 1.3816512823104858], [0.564664363861084, 0.3209417462348938, 0.7603620886802673, -0.09853266924619675], [0.0, 0.0, 0.0, 1.0]]","[[0.6260902285575867, 0.7786422967910767, -0.041559260338544846, 0.1877269744873047], [-0.5286375284194946, 0.38467949628829956, -0.7566795945167542, 1.3878685235977173], [-0.57319575548172, 0.49571946263313293, 0.6524636149406433, -0.1350131332874298], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994145631606359, -0.03147498504802075, 0.013412522420977215, -0.0036945079919414657], [0.025766033813511467, 0.9503239983152129, 0.310194132817656, 1.7392465735858964], [-0.02250959790429011, -0.30966693352374414, 0.9505786305981806, -0.024190511793797713], [0.0, 0.0, 0.0, 1.0]]","[[0.47936928272247314, -0.8774951696395874, 0.014390753582119942, -0.2123364508152008], [0.6718326210975647, 0.3563683032989502, -0.6493399143218994, 1.3816512823104858], [0.564664363861084, 0.3209417462348938, 0.7603620886802673, -0.09853266924619675], [0.0, 0.0, 0.0, 1.0]]","[[0.6260902285575867, 0.7786422967910767, -0.041559260338544846, 0.1877269744873047], [-0.5286375284194946, 0.38467949628829956, -0.7566795945167542, 1.3878685235977173], [-0.57319575548172, 0.49571946263313293, 0.6524636149406433, -0.1350131332874298], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9992791414294203, -0.034173559066831366, 0.01653376454241646, -0.004079205250828577], [0.027127918186605673, 0.9474594612333038, 0.3187234756822305, 1.737910930189267], [-0.02655698685221303, -0.318045193207769, 0.9477035383968255, -0.025052634176550265], [0.0, 0.0, 0.0, 1.0]]","[[0.48928120732307434, -0.872103750705719, 0.006236021872609854, -0.21304380893707275], [0.6653383374214172, 0.36863648891448975, -0.6491779088973999, 1.38292396068573], [0.5638517141342163, 0.32177963852882385, 0.7606109976768494, -0.09873925894498825], [0.0, 0.0, 0.0, 1.0]]","[[0.6245393753051758, 0.7805895209312439, -0.025110317394137383, 0.18771478533744812], [-0.5198041200637817, 0.39146241545677185, -0.7593160271644592, 1.3880465030670166], [-0.5828844308853149, 0.4872751533985138, 0.6502373814582825, -0.13603687286376953], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9992042780004109, -0.03536852223408237, 0.018434562533587242, -0.004269756764804005], [0.02753681915271267, 0.9461181129658036, 0.32264881338999, 1.7373134663998162], [-0.028852884844452108, -0.32188446316793257, 0.9463391933938331, -0.025498552252062708], [0.0, 0.0, 0.0, 1.0]]","[[0.48928120732307434, -0.872103750705719, 0.006236021872609854, -0.21304380893707275], [0.6653383374214172, 0.36863648891448975, -0.6491779088973999, 1.38292396068573], [0.5638517141342163, 0.32177963852882385, 0.7606109976768494, -0.09873925894498825], [0.0, 0.0, 0.0, 1.0]]","[[0.6245393753051758, 0.7805895209312439, -0.025110317394137383, 0.18771478533744812], [-0.5198041200637817, 0.39146241545677185, -0.7593160271644592, 1.3880465030670166], [-0.5828844308853149, 0.4872751533985138, 0.6502373814582825, -0.13603687286376953], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9992042780004109, -0.03536852223408237, 0.018434562533587242, -0.004269756764804005], [0.02753681915271267, 0.9461181129658036, 0.32264881338999, 1.7373134663998162], [-0.028852884844452108, -0.32188446316793257, 0.9463391933938331, -0.025498552252062708], [0.0, 0.0, 0.0, 1.0]]","[[0.48174118995666504, -0.8763058185577393, 0.0036530434153974056, -0.21351784467697144], [0.667034924030304, 0.3639865517616272, -0.6500599980354309, 1.3829267024993896], [0.5683217644691467, 0.3155973255634308, 0.7598740458488464, -0.09903278201818466], [0.0, 0.0, 0.0, 1.0]]","[[0.6234678626060486, 0.781604528427124, -0.019548432901501656, 0.18785360455513], [-0.520892858505249, 0.39659878611564636, -0.7558967471122742, 1.3877673149108887], [-0.5830594897270203, 0.48145994544029236, 0.6543988585472107, -0.13642260432243347], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9990989565932415, -0.03629546217927434, 0.021998342564016397, -0.0046488205520644876], [0.027114039507417892, 0.9446061855273667, 0.3270841257086841, 1.7365199249231011], [-0.03265143887171165, -0.3261929436215313, 0.9447391623506395, -0.026459557975865685], [0.0, 0.0, 0.0, 1.0]]","[[0.48174118995666504, -0.8763058185577393, 0.0036530434153974056, -0.21351784467697144], [0.667034924030304, 0.3639865517616272, -0.6500599980354309, 1.3829267024993896], [0.5683217644691467, 0.3155973255634308, 0.7598740458488464, -0.09903278201818466], [0.0, 0.0, 0.0, 1.0]]","[[0.6234678626060486, 0.781604528427124, -0.019548432901501656, 0.18785360455513], [-0.520892858505249, 0.39659878611564636, -0.7558967471122742, 1.3877673149108887], [-0.5830594897270203, 0.48145994544029236, 0.6543988585472107, -0.13642260432243347], [0.0, 0.0, 0.0, 1.0]]"
