Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9998773932460603, 0.015267566794371756, 0.0034769678363155117, 0.0004299150947156146], [-0.015330245701753958, 0.9997061491095472, 0.018776478699500887, 1.5902720452920824], [-0.0031892750071783097, -0.018827478879038975, 0.9998176693829943, -0.013366992664289073], [0.0, 0.0, 0.0, 1.0]]","[[0.6062284708023071, -0.7636295557022095, -0.2221640795469284, -0.22432386875152588], [0.4194242060184479, 0.5443305373191833, -0.7264898419380188, 1.2951618432998657], [0.6756998300552368, 0.347237765789032, 0.6502734422683716, -0.23031288385391235], [0.0, 0.0, 0.0, 1.0]]","[[0.1710527539253235, 0.9850872159004211, 0.018543003126978874, 0.15093548595905304], [-0.6424636840820312, 0.125788152217865, -0.7559215426445007, 1.2715038061141968], [-0.7469812631607056, 0.11738912761211395, 0.6543993949890137, -0.24814026057720184], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998851418476153, 0.014183158868345307, 0.005343206183842729, 0.00018778290382532169], [-0.01428031374385686, 0.9997249245553915, 0.018606162991748318, 1.590396068560427], [-0.0050778422003170745, -0.018680329072846925, 0.9998126030076561, -0.01362331555143893], [0.0, 0.0, 0.0, 1.0]]","[[0.6068453192710876, -0.76273113489151, -0.22356197237968445, -0.2240990400314331], [0.4171537756919861, 0.5450589060783386, -0.7272506356239319, 1.2962082624435425], [0.6765511631965637, 0.34806889295578003, 0.6489426493644714, -0.23077695071697235], [0.0, 0.0, 0.0, 1.0]]","[[0.1713561862707138, 0.9850680232048035, 0.016673263162374496, 0.15124563872814178], [-0.6389492154121399, 0.12399759143590927, -0.7591894268989563, 1.271345853805542], [-0.749920666217804, 0.11943843960762024, 0.6506561636924744, -0.24870993196964264], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998607635470338, 0.01578214557515467, 0.005423944547615021, 0.0001598741471780278], [-0.015878968148957843, 0.9997065067359587, 0.018297281309147245, 1.590516219949358], [-0.005133582174935373, -0.01838085967383825, 0.9998179078061161, -0.013494979141379992], [0.0, 0.0, 0.0, 1.0]]","[[0.6086043119430542, -0.760001540184021, -0.2280314713716507, -0.22399157285690308], [0.40520989894866943, 0.5447745323181152, -0.7341835498809814, 1.2971786260604858], [0.6822064518928528, 0.35442665219306946, 0.6395123600959778, -0.23158930242061615], [0.0, 0.0, 0.0, 1.0]]","[[0.1637907326221466, 0.9863817691802979, 0.014952312223613262, 0.1514080911874771], [-0.6338469386100769, 0.11684171110391617, -0.7645822763442993, 1.27126145362854], [-0.7559170722961426, 0.11575399339199066, 0.6443526744842529, -0.2495824545621872], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998247623371237, 0.01863554267161275, 0.0017938138267412182, 0.000345424236718221], [-0.018664766494699496, 0.9996646046813553, 0.017951252506281285, 1.5904699585829098], [-0.0014586809042454359, -0.017981586410497307, 0.9998372793094847, -0.012610205893255136], [0.0, 0.0, 0.0, 1.0]]","[[0.6151905655860901, -0.7557628154754639, -0.22441710531711578, -0.22337692975997925], [0.40134698152542114, 0.5452338457107544, -0.7359623312950134, 1.2995680570602417], [0.6785728335380554, 0.3626879155635834, 0.638745903968811, -0.23310768604278564], [0.0, 0.0, 0.0, 1.0]]","[[0.2072167843580246, 0.9782281517982483, 0.01142930332571268, 0.15283291041851044], [-0.618571937084198, 0.14006450772285461, -0.7731431722640991, 1.2724056243896484], [-0.7579113841056824, 0.15313827991485596, 0.6341284513473511, -0.25123924016952515], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998041987482574, 0.019770490324549427, -0.0007992907572872542, 0.0004248114629659142], [-0.01975401645297553, 0.9996597766827989, 0.017032809642757975, 1.5903907030754798], [0.0011357657698579547, -0.017013685690555967, 0.9998546242698767, -0.012016549396733966], [0.0, 0.0, 0.0, 1.0]]","[[0.6119343638420105, -0.7562235593795776, -0.23165066540241241, -0.22342407703399658], [0.39143794775009155, 0.5440828204154968, -0.7421252727508545, 1.3003897666931152], [0.6872498989105225, 0.36345499753952026, 0.6289577484130859, -0.23357988893985748], [0.0, 0.0, 0.0, 1.0]]","[[0.20365622639656067, 0.9789614081382751, 0.012593692168593407, 0.15368488430976868], [-0.6169793605804443, 0.13831843435764313, -0.774728536605835, 1.2728807926177979], [-0.7601713538169861, 0.1500081866979599, 0.6321684718132019, -0.25187429785728455], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997401237518958, 0.022041676712286594, -0.005819810538576022, 0.0003489150542642589], [-0.02196138710056531, 0.9996674060821464, 0.013517225401547482, 1.590201895846615], [0.006115817480697259, -0.013385900987240747, 0.9998916983572859, -0.010595558879694829], [0.0, 0.0, 0.0, 1.0]]","[[0.6107452511787415, -0.7563292384147644, -0.2344275861978531, -0.2249281108379364], [0.3780082166194916, 0.5386362075805664, -0.7529812455177307, 1.3016493320465088], [0.6957729458808899, 0.37126418948173523, 0.6148682236671448, -0.23801088333129883], [0.0, 0.0, 0.0, 1.0]]","[[0.19570152461528778, 0.9804202318191528, 0.021846214309334755, 0.1574074923992157], [-0.6245164275169373, 0.14177335798740387, -0.7680362462997437, 1.2746449708938599], [-0.7560954093933105, 0.1366625875234604, 0.6400336623191833, -0.2531970143318176], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997032284889489, 0.02309739096882809, -0.007741577469980467, 0.00014302272120323266], [-0.023008582453699248, 0.9996706247176268, 0.011370714745058436, 1.590226328268505], [0.008001660915786277, -0.011189217688010315, 0.9999054074287461, -0.009817297979268658], [0.0, 0.0, 0.0, 1.0]]","[[0.6107452511787415, -0.7563292384147644, -0.2344275861978531, -0.2249281108379364], [0.3780082166194916, 0.5386362075805664, -0.7529812455177307, 1.3016493320465088], [0.6957729458808899, 0.37126418948173523, 0.6148682236671448, -0.23801088333129883], [0.0, 0.0, 0.0, 1.0]]","[[0.19570152461528778, 0.9804202318191528, 0.021846214309334755, 0.1574074923992157], [-0.6245164275169373, 0.14177335798740387, -0.7680362462997437, 1.2746449708938599], [-0.7560954093933105, 0.1366625875234604, 0.6400336623191833, -0.2531970143318176], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997032284889489, 0.02309739096882809, -0.007741577469980467, 0.00014302272120323266], [-0.023008582453699248, 0.9996706247176268, 0.011370714745058436, 1.590226328268505], [0.008001660915786277, -0.011189217688010315, 0.9999054074287461, -0.009817297979268658], [0.0, 0.0, 0.0, 1.0]]","[[0.6178054213523865, -0.752230703830719, -0.22905321419239044, -0.22476927936077118], [0.37833884358406067, 0.5397229790687561, -0.7520363926887512, 1.3024872541427612], [0.6893301606178284, 0.3779523968696594, 0.6180419325828552, -0.23793408274650574], [0.0, 0.0, 0.0, 1.0]]","[[0.21317435801029205, 0.9764995574951172, 0.03170520067214966, 0.15906831622123718], [-0.6058899164199829, 0.15758678317070007, -0.7797844409942627, 1.2749813795089722], [-0.7664555311203003, 0.147020161151886, 0.6252447366714478, -0.25453877449035645], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996917247593808, 0.023441425569441666, -0.008184086871935402, 5.6340549886232976e-05], [-0.02335512913009845, 0.9996722340820002, 0.01048546125680242, 1.5902678639127081], [0.008427198635743574, -0.01029108809739317, 0.9999115467014816, -0.009568496183381327], [0.0, 0.0, 0.0, 1.0]]","[[0.6178054213523865, -0.752230703830719, -0.22905321419239044, -0.22476927936077118], [0.37833884358406067, 0.5397229790687561, -0.7520363926887512, 1.3024872541427612], [0.6893301606178284, 0.3779523968696594, 0.6180419325828552, -0.23793408274650574], [0.0, 0.0, 0.0, 1.0]]","[[0.21317435801029205, 0.9764995574951172, 0.03170520067214966, 0.15906831622123718], [-0.6058899164199829, 0.15758678317070007, -0.7797844409942627, 1.2749813795089722], [-0.7664555311203003, 0.147020161151886, 0.6252447366714478, -0.25453877449035645], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996272325527, 0.025293715266587833, -0.010279654711264737, -0.0007245097227764844], [-0.025269933076498406, 0.9996777176864822, 0.002436880247522729, 1.5909462442681794], [0.010337979346733925, -0.0021762056352155035, 0.9999442100505962, -0.007836607104224125], [0.0, 0.0, 0.0, 1.0]]","[[0.6129911541938782, -0.7492299675941467, -0.2507913112640381, -0.22640521824359894], [0.3461057245731354, 0.5399839282035828, -0.7672210931777954, 1.3052009344100952], [0.7102482914924622, 0.3834994435310364, 0.5903181433677673, -0.2404640018939972], [0.0, 0.0, 0.0, 1.0]]","[[0.2686285674571991, 0.9614300727844238, 0.05908278748393059, 0.16416031122207642], [-0.5879514813423157, 0.2122441679239273, -0.780554473400116, 1.2801671028137207], [-0.7629886269569397, 0.17494136095046997, 0.6222891807556152, -0.25568902492523193], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996286034458655, 0.025222302880350118, -0.010320659649724073, -0.001007309266376072], [-0.02521778875940704, 0.9996818304179371, 0.0005673152783038933, 1.5910861765628952], [0.010331684800630498, -0.0003068403592714201, 0.9999465942390688, -0.007301400351576618], [0.0, 0.0, 0.0, 1.0]]","[[0.6129911541938782, -0.7492299675941467, -0.2507913112640381, -0.22640521824359894], [0.3461057245731354, 0.5399839282035828, -0.7672210931777954, 1.3052009344100952], [0.7102482914924622, 0.3834994435310364, 0.5903181433677673, -0.2404640018939972], [0.0, 0.0, 0.0, 1.0]]","[[0.2686285674571991, 0.9614300727844238, 0.05908278748393059, 0.16416031122207642], [-0.5879514813423157, 0.2122441679239273, -0.780554473400116, 1.2801671028137207], [-0.7629886269569397, 0.17494136095046997, 0.6222891807556152, -0.25568902492523193], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996286034458655, 0.025222302880350118, -0.010320659649724073, -0.001007309266376072], [-0.02521778875940704, 0.9996818304179371, 0.0005673152783038933, 1.5910861765628952], [0.010331684800630498, -0.0003068403592714201, 0.9999465942390688, -0.007301400351576618], [0.0, 0.0, 0.0, 1.0]]","[[0.6164504885673523, -0.7465186715126038, -0.2503966689109802, -0.22680041193962097], [0.3436424136161804, 0.5411945581436157, -0.7674751877784729, 1.3072048425674438], [0.7084479928016663, 0.38706347346305847, 0.5901552438735962, -0.24063847959041595], [0.0, 0.0, 0.0, 1.0]]","[[0.28208473324775696, 0.9570561647415161, 0.06686879694461823, 0.1669016033411026], [-0.5767319202423096, 0.22486098110675812, -0.7853773236274719, 1.2822480201721191], [-0.7666864991188049, 0.18297745287418365, 0.6153949499130249, -0.2572591006755829], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996399283400258, 0.024836355716114297, -0.01015891989740166, -0.0012920454912973413], [-0.02484784285711741, 0.9996907115008896, -0.0010059664816998617, 1.5911629611711324], [0.01013079361942974, 0.0012580314325697063, 0.9999479055387257, -0.006719087099350235], [0.0, 0.0, 0.0, 1.0]]","[[0.6164504885673523, -0.7465186715126038, -0.2503966689109802, -0.22680041193962097], [0.3436424136161804, 0.5411945581436157, -0.7674751877784729, 1.3072048425674438], [0.7084479928016663, 0.38706347346305847, 0.5901552438735962, -0.24063847959041595], [0.0, 0.0, 0.0, 1.0]]","[[0.28208473324775696, 0.9570561647415161, 0.06686879694461823, 0.1669016033411026], [-0.5767319202423096, 0.22486098110675812, -0.7853773236274719, 1.2822480201721191], [-0.7666864991188049, 0.18297745287418365, 0.6153949499130249, -0.2572591006755829], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997137784858795, 0.022402347507802317, -0.008397525304803465, -0.002141824790306219], [-0.02243735876408454, 0.9997398257369906, -0.004098363331942462, 1.5911976149053126], [0.008303527591874983, 0.004285608307035071, 0.9999563693984902, -0.004819416053267779], [0.0, 0.0, 0.0, 1.0]]","[[0.6220049262046814, -0.7409601807594299, -0.25315549969673157, -0.22766193747520447], [0.34587815403938293, 0.550057053565979, -0.7601350545883179, 1.312517762184143], [0.702479898929596, 0.3852466940879822, 0.598420262336731, -0.24097928404808044], [0.0, 0.0, 0.0, 1.0]]","[[0.2921961545944214, 0.952725887298584, 0.08327591419219971, 0.17203688621520996], [-0.5768737196922302, 0.24503380060195923, -0.7792145609855652, 1.2881355285644531], [-0.7627832293510437, 0.17964383959770203, 0.6212003827095032, -0.26135116815567017], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997358918261342, 0.02177123381340131, -0.00736107829698459, -0.0023856060794861843], [-0.021807923628453144, 0.9997499585099332, -0.004941247126578493, 1.5912033638256304], [0.007251660677407824, 0.005100471710295284, 0.9999607205372202, -0.004156409491905291], [0.0, 0.0, 0.0, 1.0]]","[[0.6220049262046814, -0.7409601807594299, -0.25315549969673157, -0.22766193747520447], [0.34587815403938293, 0.550057053565979, -0.7601350545883179, 1.312517762184143], [0.702479898929596, 0.3852466940879822, 0.598420262336731, -0.24097928404808044], [0.0, 0.0, 0.0, 1.0]]","[[0.2921961545944214, 0.952725887298584, 0.08327591419219971, 0.17203688621520996], [-0.5768737196922302, 0.24503380060195923, -0.7792145609855652, 1.2881355285644531], [-0.7627832293510437, 0.17964383959770203, 0.6212003827095032, -0.26135116815567017], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997475147328829, 0.021410981497119806, -0.006816001852422904, -0.0025048264173571436], [-0.0214485467166196, 0.9997549056944216, -0.005486831578539649, 1.591212089089274], [0.006696852611929232, 0.0056316395782661, 0.9999617338161538, -0.0038285604748311414], [0.0, 0.0, 0.0, 1.0]]","[[0.6220049262046814, -0.7409601807594299, -0.25315549969673157, -0.22766193747520447], [0.34587815403938293, 0.550057053565979, -0.7601350545883179, 1.312517762184143], [0.702479898929596, 0.3852466940879822, 0.598420262336731, -0.24097928404808044], [0.0, 0.0, 0.0, 1.0]]","[[0.2921961545944214, 0.952725887298584, 0.08327591419219971, 0.17203688621520996], [-0.5768737196922302, 0.24503380060195923, -0.7792145609855652, 1.2881355285644531], [-0.7627832293510437, 0.17964383959770203, 0.6212003827095032, -0.26135116815567017], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997475147328829, 0.021410981497119806, -0.006816001852422904, -0.0025048264173571436], [-0.0214485467166196, 0.9997549056944216, -0.005486831578539649, 1.591212089089274], [0.006696852611929232, 0.0056316395782661, 0.9999617338161538, -0.0038285604748311414], [0.0, 0.0, 0.0, 1.0]]","[[0.6207347512245178, -0.7370428442955017, -0.2673130929470062, -0.2288886308670044], [0.33661672472953796, 0.558468222618103, -0.7581573128700256, 1.3153576850891113], [0.7080802321434021, 0.380632609128952, 0.5947615504264832, -0.24290280044078827], [0.0, 0.0, 0.0, 1.0]]","[[0.3032427132129669, 0.9475970268249512, 0.10051693022251129, 0.1743013858795166], [-0.5708022713661194, 0.2650967538356781, -0.7771154642105103, 1.2930330038070679], [-0.7630390524864197, 0.17827928066253662, 0.621279239654541, -0.26358792185783386], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997634291457043, 0.021718683699624257, -0.0011739134003482202, -0.0033276291361781785], [-0.02172874188934117, 0.9997199774000731, -0.009369228249919016, 1.5914755831996923], [0.0009700973953977782, 0.009392519266772674, 0.9999554157236518, -0.0013469254349723937], [0.0, 0.0, 0.0, 1.0]]","[[0.6287400722503662, -0.7325753569602966, -0.2608048617839813, -0.22988280653953552], [0.3491237461566925, 0.5656211376190186, -0.7471178770065308, 1.31773042678833], [0.6948369741439819, 0.378689706325531, 0.6113882064819336, -0.24437259137630463], [0.0, 0.0, 0.0, 1.0]]","[[0.3310123383998871, 0.9364228248596191, 0.1163732036948204, 0.17574620246887207], [-0.5506313443183899, 0.2918320894241333, -0.7820733785629272, 1.2971233129501343], [-0.7663130164146423, 0.19479705393314362, 0.6122240424156189, -0.26671743392944336], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997594356492543, 0.021925752780498034, -0.0005930611484434059, -0.003426300588761336], [-0.021930530869304177, 0.9997110366872886, -0.009842799119143328, 1.591550264234301], [0.0003770790092897066, 0.009853437468917519, 0.9999513626091366, -0.0010554180551969224], [0.0, 0.0, 0.0, 1.0]]","[[0.6283506751060486, -0.7330482006072998, -0.26041463017463684, -0.23078569769859314], [0.3573896884918213, 0.5693523287773132, -0.7403448820114136, 1.3215652704238892], [0.6909761428833008, 0.3721266984939575, 0.6197367906570435, -0.2470790445804596], [0.0, 0.0, 0.0, 1.0]]","[[0.34707313776016235, 0.926226019859314, 0.1471240520477295, 0.1773909032344818], [-0.5462144613265991, 0.32716163992881775, -0.7711127996444702, 1.3033527135849], [-0.7623581290245056, 0.18727120757102966, 0.6194671392440796, -0.2703217566013336], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997446537111593, 0.02258915681903797, 0.0005574904566459664, -0.0036209607277303984], [-0.0225819047116713, 0.9996877908591834, -0.010697164375480716, 1.591687783244424], [-0.0007989563096485725, 0.010681844513717596, 0.9999426007291881, -0.0005262626782835608], [0.0, 0.0, 0.0, 1.0]]","[[0.6285973787307739, -0.7365114688873291, -0.24983195960521698, -0.23086339235305786], [0.35984882712364197, 0.5602099895477295, -0.7461054921150208, 1.3247575759887695], [0.6894737482070923, 0.379098117351532, 0.6171793937683105, -0.25136736035346985], [0.0, 0.0, 0.0, 1.0]]","[[0.3759416341781616, 0.908932626247406, 0.1803031712770462, 0.1782831996679306], [-0.5384299159049988, 0.3726266026496887, -0.7558058500289917, 1.3106848001480103], [-0.7541624307632446, 0.1870581954717636, 0.6294824481010437, -0.27299827337265015], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997069835866528, 0.024059955867185994, 0.002647397664182292, -0.004182930682081437], [-0.024023446349248533, 0.9996262192467534, -0.013051699406120477, 1.5919863608341978], [-0.0029604312993656537, 0.012984276258733586, 0.99991130829409, 0.0007493753451690739], [0.0, 0.0, 0.0, 1.0]]","[[0.6351763010025024, -0.7320958375930786, -0.24614378809928894, -0.23093581199645996], [0.3551238775253296, 0.5598220229148865, -0.7486563324928284, 1.3271687030792236], [0.6858848929405212, 0.3881172239780426, 0.6155703663825989, -0.2546718418598175], [0.0, 0.0, 0.0, 1.0]]","[[0.3796842396259308, 0.9032359719276428, 0.20001134276390076, 0.17767122387886047], [-0.5260472893714905, 0.38863903284072876, -0.7564613819122314, 1.3158328533172607], [-0.7609953880310059, 0.1820010095834732, 0.6227050423622131, -0.27490025758743286], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997074008045029, 0.02401368529243415, 0.0028980225922243807, -0.004269070828512852], [-0.023972710364628388, 0.9996224045702482, -0.013429963061599336, 1.592018421917218], [-0.003219431206427316, 0.013356560809524456, 0.999905586242077, 0.0009093991084930184], [0.0, 0.0, 0.0, 1.0]]","[[0.6351763010025024, -0.7320958375930786, -0.24614378809928894, -0.23093581199645996], [0.3551238775253296, 0.5598220229148865, -0.7486563324928284, 1.3271687030792236], [0.6858848929405212, 0.3881172239780426, 0.6155703663825989, -0.2546718418598175], [0.0, 0.0, 0.0, 1.0]]","[[0.3796842396259308, 0.9032359719276428, 0.20001134276390076, 0.17767122387886047], [-0.5260472893714905, 0.38863903284072876, -0.7564613819122314, 1.3158328533172607], [-0.7609953880310059, 0.1820010095834732, 0.6227050423622131, -0.27490025758743286], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997122883771092, 0.02376537015182637, 0.003252870337206482, -0.004462525018683559], [-0.023718105727008377, 0.9996224641822883, -0.01386992074315787, 1.5920452636423583], [-0.0035812662177648587, 0.013788778337190142, 0.9998984932901946, 0.001218575616535919], [0.0, 0.0, 0.0, 1.0]]","[[0.6454222202301025, -0.7210337519645691, -0.25207221508026123, -0.23177853226661682], [0.342109739780426, 0.5679433941841125, -0.7485994100570679, 1.3293249607086182], [0.6829282641410828, 0.39692628383636475, 0.6132360100746155, -0.26028507947921753], [0.0, 0.0, 0.0, 1.0]]","[[0.3590267598628998, 0.9061331748962402, 0.22365699708461761, 0.17643146216869354], [-0.5188847184181213, 0.3929730951786041, -0.7591645121574402, 1.3215229511260986], [-0.7757953405380249, 0.1565081924200058, 0.6112664937973022, -0.27791085839271545], [0.0, 0.0, 0.0, 1.0]]"
