Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9995123744070434, -0.029794737854567745, -0.009344023769370779, 0.0040717377989551206], [0.028893017983468786, 0.9959529636095589, -0.08510546879056578, 1.0562351373933436], [0.011841903323658245, 0.08479399486299874, 0.9963281156776229, -0.019764882774743257], [0.0, 0.0, 0.0, 1.0]]","[[0.19600962102413177, -0.9621507525444031, -0.18933090567588806, -0.21030384302139282], [0.5053216218948364, 0.26457279920578003, -0.8213716149330139, 0.8175553679466248], [0.8403751254081726, 0.06532377749681473, 0.538054347038269, -0.22268560528755188], [0.0, 0.0, 0.0, 1.0]]","[[0.5818262696266174, 0.8091006278991699, 0.08266975730657578, 0.17674046754837036], [-0.1812460720539093, 0.22807753086090088, -0.9566245079040527, 0.8238154053688049], [-0.7928606271743774, 0.5416056513786316, 0.27934783697128296, -0.2136470228433609], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994948506413184, -0.03068119867466477, -0.008288227902977733, 0.0038454543142803256], [0.029878236141576503, 0.9960203172936729, -0.08396902200249776, 1.056136972699591], [0.010831513492138114, 0.08367896560164365, 0.9964339134849112, -0.01979150129427477], [0.0, 0.0, 0.0, 1.0]]","[[0.23485243320465088, -0.9519010782241821, -0.19679628312587738, -0.21133115887641907], [0.49898800253868103, 0.2918102741241455, -0.8160011172294617, 0.8175926208496094], [0.8341794610023499, 0.09344090521335602, 0.5435194969177246, -0.2224551886320114], [0.0, 0.0, 0.0, 1.0]]","[[0.6030883193016052, 0.7940017580986023, 0.07645655423402786, 0.17678353190422058], [-0.1765516996383667, 0.22634093463420868, -0.9579139947891235, 0.823723316192627], [-0.777890682220459, 0.5642082095146179, 0.2766859531402588, -0.21335287392139435], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995006919058291, -0.030690633263061266, -0.007516293325427227, 0.0037372620849318527], [0.029964718465139654, 0.9961212874968579, -0.08273175559836878, 1.0560541043252225], [0.010026229540851668, 0.082465221957383, 0.99654352648252, -0.019850281323231606], [0.0, 0.0, 0.0, 1.0]]","[[0.24834126234054565, -0.9483195543289185, -0.1975257247686386, -0.21161746978759766], [0.4928375482559204, 0.29924458265304565, -0.8170456886291504, 0.8173364996910095], [0.8339290022850037, 0.10555794835090637, 0.5416824221611023, -0.22317533195018768], [0.0, 0.0, 0.0, 1.0]]","[[0.6120973229408264, 0.7870917320251465, 0.07631075382232666, 0.17689302563667297], [-0.1729094684123993, 0.22737953066825867, -0.9583322405815125, 0.8235845565795898], [-0.7716469764709473, 0.573397696018219, 0.2752740681171417, -0.213436096906662], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995278120077432, -0.030268116063030398, -0.005289102835766601, 0.0035724905120496746], [0.029771100589482152, 0.9965814949557831, -0.07706457573336806, 1.0554869501510833], [0.007603621644713353, 0.07687072259026319, 0.997012078610258, -0.01996192354785181], [0.0, 0.0, 0.0, 1.0]]","[[0.25901758670806885, -0.9449296593666077, -0.2000448852777481, -0.2118747979402542], [0.48439016938209534, 0.3062669038772583, -0.8194918632507324, 0.8160770535469055], [0.8356292247772217, 0.11536310613155365, 0.5370430946350098, -0.22432608902454376], [0.0, 0.0, 0.0, 1.0]]","[[0.6198331117630005, 0.7810355424880981, 0.07609517872333527, 0.17681853473186493], [-0.18137115240097046, 0.236927330493927, -0.9544475078582764, 0.8234701752662659], [-0.763486385345459, 0.5777967572212219, 0.2885126769542694, -0.21380308270454407], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995278120077432, -0.030268116063030398, -0.005289102835766601, 0.0035724905120496746], [0.029771100589482152, 0.9965814949557831, -0.07706457573336806, 1.0554869501510833], [0.007603621644713353, 0.07687072259026319, 0.997012078610258, -0.01996192354785181], [0.0, 0.0, 0.0, 1.0]]","[[0.2680555284023285, -0.9420678615570068, -0.20162907242774963, -0.21199080348014832], [0.47672826051712036, 0.31157493591308594, -0.8219799995422363, 0.8156945705413818], [0.8371835947036743, 0.12421396374702454, 0.5326297879219055, -0.22508257627487183], [0.0, 0.0, 0.0, 1.0]]","[[0.6108088493347168, 0.7876745462417603, 0.08050571382045746, 0.17655901610851288], [-0.20773188769817352, 0.2575375437736511, -0.9436745047569275, 0.8237760066986084], [-0.7640417814254761, 0.5596810579299927, 0.32093143463134766, -0.2135688215494156], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995589852393222, -0.02945074641777062, -0.003807412432801609, 0.0034938385928197247], [0.029091456740369573, 0.9968693258139738, -0.07351991780160988, 1.055110970156999], [0.005960709210190293, 0.07337672762514039, 0.997286498364519, -0.020018636702576562], [0.0, 0.0, 0.0, 1.0]]","[[0.3128044605255127, -0.9258126616477966, -0.21218882501125336, -0.21250887215137482], [0.44068482518196106, 0.33936235308647156, -0.8310414552688599, 0.814798891544342], [0.8413977026939392, 0.16644497215747833, 0.5141457915306091, -0.2260967493057251], [0.0, 0.0, 0.0, 1.0]]","[[0.595257580280304, 0.7946051955223083, 0.11946050077676773, 0.17687614262104034], [-0.2173938751220703, 0.30237993597984314, -0.9280657172203064, 0.8234423995018005], [-0.7735684514045715, 0.5264680981636047, 0.35273632407188416, -0.21511399745941162], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996256828105359, -0.027346399805368796, -0.0008459338578303055, 0.003517450248271255], [0.02723427190738737, 0.9975298641672152, -0.06474936500277742, 1.0542141444355324], [0.0026145063447858513, 0.0647020886829831, 0.9979012014125296, -0.020390919821158503], [0.0, 0.0, 0.0, 1.0]]","[[0.31824395060539246, -0.9249377250671387, -0.20787201821804047, -0.21176807582378387], [0.44568830728530884, 0.33950427174568176, -0.8283106684684753, 0.8154048323631287], [0.8367093205451965, 0.17095865309238434, 0.5202792286872864, -0.22485697269439697], [0.0, 0.0, 0.0, 1.0]]","[[0.5826958417892456, 0.797015368938446, 0.15884600579738617, 0.1781049221754074], [-0.21890254318714142, 0.34215810894966125, -0.9137885570526123, 0.8234185576438904], [-0.7826539278030396, 0.49768900871276855, 0.3738428056240082, -0.2186928689479828], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996423721292926, -0.026741295975155257, -0.0002307205547898082, 0.0037037954859534383], [0.026681916865997878, 0.9979278444785755, -0.058550245243243024, 1.0538083267300782], [0.0017959518474905752, 0.05852314911491508, 0.9982844591619694, -0.020510363798910008], [0.0, 0.0, 0.0, 1.0]]","[[0.302652508020401, -0.9312165379524231, -0.20306870341300964, -0.2116352617740631], [0.4509819447994232, 0.3276192843914032, -0.8302292227745056, 0.8155843615531921], [0.8396525382995605, 0.15969045460224152, 0.5191168785095215, -0.2248498946428299], [0.0, 0.0, 0.0, 1.0]]","[[0.5669732093811035, 0.8072076439857483, 0.16418658196926117, 0.17920812964439392], [-0.21872833371162415, 0.3396928608417511, -0.9147495627403259, 0.8232091665267944], [-0.7941657900810242, 0.48272624611854553, 0.3691559135913849, -0.22115156054496765], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997079372409702, -0.024114141263807905, -0.0015969978929325768, 0.004273097871235334], [0.023998057446633685, 0.9983501434023949, -0.052164524225306104, 1.053219156158695], [0.0028522657877937153, 0.0521109668633227, 0.9986371994316456, -0.02037040611266855], [0.0, 0.0, 0.0, 1.0]]","[[0.29139280319213867, -0.9364864230155945, -0.1951497495174408, -0.21126441657543182], [0.4554708003997803, 0.3152186870574951, -0.8325764536857605, 0.8153990507125854], [0.8412113785743713, 0.15372176468372345, 0.5183946490287781, -0.2248671054840088], [0.0, 0.0, 0.0, 1.0]]","[[0.5536677241325378, 0.8176473379135132, 0.15781322121620178, 0.17983205616474152], [-0.23873095214366913, 0.3374069035053253, -0.910584568977356, 0.8234381675720215], [-0.7977842688560486, 0.4664864242076874, 0.38200896978378296, -0.2214723825454712], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997380375930621, -0.022298945456573516, -0.005158600285313752, 0.0051564354866220335], [0.02202687750773712, 0.9986113309990334, -0.04785640580963204, 1.0527871350825484], [0.006218583900817008, 0.04773024053860593, 0.998840928057567, -0.02033849391023651], [0.0, 0.0, 0.0, 1.0]]","[[0.3414311408996582, -0.9171924591064453, -0.2053840309381485, -0.21186119318008423], [0.42719966173171997, 0.34607499837875366, -0.8353037238121033, 0.8154945969581604], [0.8372126817703247, 0.1974586546421051, 0.5099852085113525, -0.22536039352416992], [0.0, 0.0, 0.0, 1.0]]","[[0.5588585734367371, 0.8128064274787903, 0.16438665986061096, 0.18055754899978638], [-0.2523219585418701, 0.35550376772880554, -0.899972677230835, 0.8238344192504883], [-0.7899435758590698, 0.461479127407074, 0.40376517176628113, -0.22130440175533295], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997974038255307, -0.016098250090537086, -0.012081644123651411, 0.006677172846078203], [0.015607073516192423, 0.9990895986701711, -0.03970342554357428, 1.0520278295867096], [0.012709800528131126, 0.03950682230088338, 0.9991384744368729, -0.020373015623178736], [0.0, 0.0, 0.0, 1.0]]","[[0.5530709624290466, -0.789159893989563, -0.2670937776565552, -0.21622087061405182], [0.2415820211172104, 0.4587235748767853, -0.8551086187362671, 0.8163967132568359], [0.797339677810669, 0.4084106683731079, 0.44435355067253113, -0.22805973887443542], [0.0, 0.0, 0.0, 1.0]]","[[0.5807375311851501, 0.790153443813324, 0.19596315920352936, 0.18182890117168427], [-0.2591150403022766, 0.4076020419597626, -0.875625491142273, 0.8230013847351074], [-0.7717534303665161, 0.45773157477378845, 0.44145041704177856, -0.22235676646232605], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997992515627355, -0.01521055053024262, -0.013040846407363749, 0.006808580456931545], [0.014693197542441206, 0.9991354942320018, -0.03888951996473449, 1.0519563965067895], [0.013621102824856917, 0.03869010126086098, 0.9991584420142122, -0.020438025954886096], [0.0, 0.0, 0.0, 1.0]]","[[0.5530709624290466, -0.789159893989563, -0.2670937776565552, -0.21622087061405182], [0.2415820211172104, 0.4587235748767853, -0.8551086187362671, 0.8163967132568359], [0.797339677810669, 0.4084106683731079, 0.44435355067253113, -0.22805973887443542], [0.0, 0.0, 0.0, 1.0]]","[[0.5807375311851501, 0.790153443813324, 0.19596315920352936, 0.18182890117168427], [-0.2591150403022766, 0.4076020419597626, -0.875625491142273, 0.8230013847351074], [-0.7717534303665161, 0.45773157477378845, 0.44145041704177856, -0.22235676646232605], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997745752425848, -0.008093756832724166, -0.019629491873475895, 0.007932593337533917], [0.007482194132561137, 0.9994904398946248, -0.031031107675772916, 1.051089979866122], [0.0198706477802068, 0.030877241719025363, 0.999325633037013, -0.020996503113417962], [0.0, 0.0, 0.0, 1.0]]","[[0.5621920824050903, -0.789249062538147, -0.24703437089920044, -0.22144241631031036], [0.2668520510196686, 0.4558529257774353, -0.8491102457046509, 0.815695583820343], [0.7827707529067993, 0.41144147515296936, 0.4668896198272705, -0.2299417406320572], [0.0, 0.0, 0.0, 1.0]]","[[0.5714470744132996, 0.78931725025177, 0.22455823421478271, 0.18285495042800903], [-0.283488929271698, 0.44666388630867004, -0.8486019968986511, 0.8212891221046448], [-0.7701182961463928, 0.42127132415771484, 0.4790075123310089, -0.22425657510757446], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996985793218972, -0.004225196293105291, -0.02418425909207778, 0.008786464993490336], [0.003743086033950639, 0.9997940659300648, -0.019945545859591407, 1.0498711274179275], [0.024263552883997386, 0.01984901093695938, 0.999508500111051, -0.0216103194281137], [0.0, 0.0, 0.0, 1.0]]","[[0.5583010315895081, -0.7925649881362915, -0.245235875248909, -0.22269555926322937], [0.27585601806640625, 0.45611581206321716, -0.8460861444473267, 0.8161160945892334], [0.7824342250823975, 0.4047209322452545, 0.4732837975025177, -0.22981080412864685], [0.0, 0.0, 0.0, 1.0]]","[[0.5759507417678833, 0.7818562388420105, 0.23870830237865448, 0.1831377148628235], [-0.27348166704177856, 0.4594600200653076, -0.8450469374656677, 0.8202999830245972], [-0.7703821063041687, 0.4214230477809906, 0.47844964265823364, -0.22561301290988922], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996840357749275, -0.0037718547774561, -0.024850746494267363, 0.009046140560150538], [0.0033659651143394154, 0.9998605847292295, -0.01635472807729152, 1.0494886453814174], [0.024908969301249577, 0.016265914256931285, 0.9995573759176971, -0.02176779658423428], [0.0, 0.0, 0.0, 1.0]]","[[0.5533372163772583, -0.7953283786773682, -0.24752908945083618, -0.22263365983963013], [0.27629169821739197, 0.45559507608413696, -0.8462245464324951, 0.8166549205780029], [0.7857994437217712, 0.3998572528362274, 0.47184035181999207, -0.2298721820116043], [0.0, 0.0, 0.0, 1.0]]","[[0.5726383328437805, 0.7793151140213013, 0.25446659326553345, 0.18361617624759674], [-0.2676541805267334, 0.47111162543296814, -0.8404849767684937, 0.8194241523742676], [-0.774884819984436, 0.41318485140800476, 0.4783635437488556, -0.22689414024353027], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996181726691262, -0.000998931693462444, -0.02761290866495295, 0.009854081621822934], [0.000838374729650306, 0.9999826550484646, -0.0058255279580866105, 1.0482636440126967], [0.027618249025333705, 0.005800153580048202, 0.999601721739965, -0.022484653425916105], [0.0, 0.0, 0.0, 1.0]]","[[0.5417994260787964, -0.8010658025741577, -0.2544538378715515, -0.22122061252593994], [0.2680186331272125, 0.4515943229198456, -0.8510160446166992, 0.8168329000473022], [0.7966299057006836, 0.3928815424442291, 0.45937421917915344, -0.23043224215507507], [0.0, 0.0, 0.0, 1.0]]","[[0.561378002166748, 0.7813103795051575, 0.27277982234954834, 0.1839086413383484], [-0.27518174052238464, 0.4871009588241577, -0.828859269618988, 0.8182790875434875], [-0.7804676294326782, 0.3902393579483032, 0.4884501099586487, -0.22834491729736328], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996061324905373, -0.0005396700974268355, -0.028058852402699827, 0.010055212457498278], [0.0004444841076439737, 0.999994099140084, -0.0033984961643318667, 1.047977886597578], [0.028060522528158802, 0.003384685869937108, 0.9996004700829423, -0.02270803341543261], [0.0, 0.0, 0.0, 1.0]]","[[0.5311881899833679, -0.8062729239463806, -0.2603133022785187, -0.22008521854877472], [0.24738702178001404, 0.44145259261131287, -0.8625074625015259, 0.8159918189048767], [0.8103324770927429, 0.39375558495521545, 0.4339559078216553, -0.23153361678123474], [0.0, 0.0, 0.0, 1.0]]","[[0.5566844344139099, 0.7792438864707947, 0.28789159655570984, 0.18384388089179993], [-0.26568102836608887, 0.495358407497406, -0.8270633220672607, 0.8174682259559631], [-0.7870935201644897, 0.3839259743690491, 0.4827885627746582, -0.22988563776016235], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995766282128962, 0.0010917612067185593, -0.029074350533351417, 0.010697678145205888], [-0.0009749854384228354, 0.9999914169308702, 0.004030325390779392, 1.047207130381455], [0.029078500183954727, -0.00400027219540534, 0.999569118018463, -0.023579289910227716], [0.0, 0.0, 0.0, 1.0]]","[[0.5248764157295227, -0.812357485294342, -0.25412610173225403, -0.21877451241016388], [0.24349527060985565, 0.42938336730003357, -0.8696781396865845, 0.8152607083320618], [0.8156070113182068, 0.39459508657455444, 0.42317840456962585, -0.23184199631214142], [0.0, 0.0, 0.0, 1.0]]","[[0.5454816818237305, 0.7837467193603516, 0.29696932435035706, 0.1838514357805252], [-0.2667067050933838, 0.49822884798049927, -0.825006365776062, 0.8165279030799866], [-0.7945547699928284, 0.37082213163375854, 0.4808052182197571, -0.2313200831413269], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999563932447544, 0.0018138186500884044, -0.029472180680935742, 0.010742678227698414], [-0.001658936547347213, 0.9999846816060203, 0.005278797790921438, 1.0471171742991394], [0.029481303839380375, -0.005227603513234151, 0.9995516538335513, -0.02373386818304548], [0.0, 0.0, 0.0, 1.0]]","[[0.5187525749206543, -0.815850019454956, -0.25550806522369385, -0.21787302196025848], [0.2387244999408722, 0.42521145939826965, -0.873043954372406, 0.8149870038032532], [0.8209179639816284, 0.3918977379798889, 0.4153429865837097, -0.23199833929538727], [0.0, 0.0, 0.0, 1.0]]","[[0.5420263409614563, 0.7861528396606445, 0.29693594574928284, 0.18319185078144073], [-0.2772790789604187, 0.5008614659309387, -0.8199108839035034, 0.8156655430793762], [-0.7932991981506348, 0.36207911372184753, 0.4894639551639557, -0.23188161849975586], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994952082958836, 0.005112243390425076, -0.03135506166491958, 0.010980454793895655], [-0.004820725375072134, 0.9999445080758164, 0.009365877169795365, 1.046649480867067], [0.03140120105471167, -0.009209995124809418, 0.999464452234134, -0.024123997266001045], [0.0, 0.0, 0.0, 1.0]]","[[0.511847734451294, -0.8210177421569824, -0.2528671324253082, -0.2169262170791626], [0.23795323073863983, 0.41832542419433594, -0.8765740394592285, 0.8138865828514099], [0.825463593006134, 0.3885018825531006, 0.4094827473163605, -0.23294903337955475], [0.0, 0.0, 0.0, 1.0]]","[[0.5402858853340149, 0.7833172678947449, 0.3074168562889099, 0.18152406811714172], [-0.28656816482543945, 0.5147684216499329, -0.808017373085022, 0.8133410215377808], [-0.7911824584007263, 0.3484644293785095, 0.5025959610939026, -0.2327098250389099], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994872809226824, 0.005349489356004714, -0.031567684022275715, 0.011021432177692945], [-0.0050427825575833345, 0.9999393820776661, 0.009787474883249455, 1.0465781498976539], [0.031618127020510055, -0.009623267563530763, 0.9994537233523018, -0.024193567792641146], [0.0, 0.0, 0.0, 1.0]]","[[0.511847734451294, -0.8210177421569824, -0.2528671324253082, -0.2169262170791626], [0.23795323073863983, 0.41832542419433594, -0.8765740394592285, 0.8138865828514099], [0.825463593006134, 0.3885018825531006, 0.4094827473163605, -0.23294903337955475], [0.0, 0.0, 0.0, 1.0]]","[[0.5402858853340149, 0.7833172678947449, 0.3074168562889099, 0.18152406811714172], [-0.28656816482543945, 0.5147684216499329, -0.808017373085022, 0.8133410215377808], [-0.7911824584007263, 0.3484644293785095, 0.5025959610939026, -0.2327098250389099], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9993703364919198, 0.006250857876270948, -0.03492617862963489, 0.011311484137281771], [-0.005767249932855429, 0.9998863339455187, 0.013930203635389587, 1.0460712970284725], [0.03500928473925779, -0.013720004577045645, 0.999292790927144, -0.02435982401402768], [0.0, 0.0, 0.0, 1.0]]","[[0.5142585039138794, -0.8127956986427307, -0.2736811339855194, -0.21637405455112457], [0.24262112379074097, 0.4439511299133301, -0.8625789284706116, 0.8121742606163025], [0.8226014375686646, 0.37718772888183594, 0.4255070686340332, -0.2337978035211563], [0.0, 0.0, 0.0, 1.0]]","[[0.5324873328208923, 0.7806751728057861, 0.3271137773990631, 0.17938530445098877], [-0.30903753638267517, 0.5390892624855042, -0.7835040092468262, 0.8113000392913818], [-0.7880056500434875, 0.31611549854278564, 0.5283161997795105, -0.23240648210048676], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9993419647150199, 0.006493546811868209, -0.03568564712440415, 0.011365672406725197], [-0.0059718528781041984, 0.9998739957845507, 0.014706351958891306, 1.0459296535437346], [0.035776648825054956, -0.01448356530002698, 0.9992548227341176, -0.02433468220940404], [0.0, 0.0, 0.0, 1.0]]","[[0.5142585039138794, -0.8127956986427307, -0.2736811339855194, -0.21637405455112457], [0.24262112379074097, 0.4439511299133301, -0.8625789284706116, 0.8121742606163025], [0.8226014375686646, 0.37718772888183594, 0.4255070686340332, -0.2337978035211563], [0.0, 0.0, 0.0, 1.0]]","[[0.5324873328208923, 0.7806751728057861, 0.3271137773990631, 0.17938530445098877], [-0.30903753638267517, 0.5390892624855042, -0.7835040092468262, 0.8113000392913818], [-0.7880056500434875, 0.31611549854278564, 0.5283161997795105, -0.23240648210048676], [0.0, 0.0, 0.0, 1.0]]"
