Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9998241066922393, 0.01765866015705387, 0.006316994178563638, 0.00252396943717482], [-0.01846895928827006, 0.9856225248132422, 0.16794976355996732, 1.173920070461085], [-0.0032604040098485466, -0.16803689537081118, 0.9857752923227896, -0.014483757766507867], [0.0, 0.0, 0.0, 1.0]]","[[0.5742727518081665, -0.8127426505088806, -0.09828588366508484, -0.2106645405292511], [0.395795077085495, 0.3807255029678345, -0.8356997966766357, 0.8655360341072083], [0.716628909111023, 0.4410184919834137, 0.5403198599815369, -0.09685530513525009], [0.0, 0.0, 0.0, 1.0]]","[[0.6744233965873718, 0.7368621826171875, -0.046765826642513275, 0.16077911853790283], [-0.24539686739444733, 0.16396388411521912, -0.9554558992385864, 0.8640975952148438], [-0.6963715553283691, 0.6558579206466675, 0.2914048433303833, -0.12826524674892426], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999826014038112, 0.01752957681612352, 0.006375329537635843, 0.002678681590643717], [-0.018351352042991133, 0.9856327770045615, 0.16790239387914344, 1.1740203132874059], [-0.003340475991049607, -0.16799017911985714, 0.9857829811320029, -0.01493286954120044], [0.0, 0.0, 0.0, 1.0]]","[[0.5768603682518005, -0.8106513023376465, -0.1003815308213234, -0.2108059823513031], [0.38995012640953064, 0.38128072023391724, -0.8381907343864441, 0.8667632341384888], [0.717754065990448, 0.4443751871585846, 0.5360594391822815, -0.09857723861932755], [0.0, 0.0, 0.0, 1.0]]","[[0.6762365102767944, 0.7351682782173157, -0.04724087938666344, 0.1615751087665558], [-0.24166560173034668, 0.16080178320407867, -0.956943154335022, 0.8643219470977783], [-0.6959179639816284, 0.6585363149642944, 0.2864049971103668, -0.12938779592514038], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998199939721217, 0.017858847980643015, 0.00640195399278391, 0.003035364072856587], [-0.018680488685821794, 0.9856231794765864, 0.1679227121613405, 1.17406328359829], [-0.003311007975250596, -0.16801209072848375, 0.9857793464256291, -0.01570297355289478], [0.0, 0.0, 0.0, 1.0]]","[[0.5768603682518005, -0.8106513023376465, -0.1003815308213234, -0.2108059823513031], [0.38995012640953064, 0.38128072023391724, -0.8381907343864441, 0.8667632341384888], [0.717754065990448, 0.4443751871585846, 0.5360594391822815, -0.09857723861932755], [0.0, 0.0, 0.0, 1.0]]","[[0.6762365102767944, 0.7351682782173157, -0.04724087938666344, 0.1615751087665558], [-0.24166560173034668, 0.16080178320407867, -0.956943154335022, 0.8643219470977783], [-0.6959179639816284, 0.6585363149642944, 0.2864049971103668, -0.12938779592514038], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998199939721217, 0.017858847980643015, 0.00640195399278391, 0.003035364072856587], [-0.018680488685821794, 0.9856231794765864, 0.1679227121613405, 1.17406328359829], [-0.003311007975250596, -0.16801209072848375, 0.9857793464256291, -0.01570297355289478], [0.0, 0.0, 0.0, 1.0]]","[[0.5779901146888733, -0.8100563883781433, -0.09867124259471893, -0.21026961505413055], [0.38883164525032043, 0.37968799471855164, -0.8394325375556946, 0.8686123490333557], [0.7174519896507263, 0.44681718945503235, 0.534431517124176, -0.10022084414958954], [0.0, 0.0, 0.0, 1.0]]","[[0.6791063547134399, 0.7326495051383972, -0.04515799880027771, 0.1624816656112671], [-0.2346920520067215, 0.15842649340629578, -0.9590727686882019, 0.8646906614303589], [-0.6955099701881409, 0.6619106531143188, 0.2795354723930359, -0.13058994710445404], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998043179599653, 0.018687692005396543, 0.006490507061893742, 0.003694056861707115], [-0.019513282459019957, 0.9855636956678286, 0.16817683125520594, 1.1741998681960766], [-0.003253971327727041, -0.1682705715796863, 0.9857354757719325, -0.017245473352074343], [0.0, 0.0, 0.0, 1.0]]","[[0.5779901146888733, -0.8100563883781433, -0.09867124259471893, -0.21026961505413055], [0.38883164525032043, 0.37968799471855164, -0.8394325375556946, 0.8686123490333557], [0.7174519896507263, 0.44681718945503235, 0.534431517124176, -0.10022084414958954], [0.0, 0.0, 0.0, 1.0]]","[[0.6791063547134399, 0.7326495051383972, -0.04515799880027771, 0.1624816656112671], [-0.2346920520067215, 0.15842649340629578, -0.9590727686882019, 0.8646906614303589], [-0.6955099701881409, 0.6619106531143188, 0.2795354723930359, -0.13058994710445404], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997977614244525, 0.01896979769362459, 0.006678058117968706, 0.0037906129853164648], [-0.01982347557650559, 0.9855304356666323, 0.16833522689340777, 1.1741442755350289], [-0.003388144490899776, -0.16843356418611347, 0.9857071641987717, -0.017406525816921613], [0.0, 0.0, 0.0, 1.0]]","[[0.5791130661964417, -0.8090606927871704, -0.10024233162403107, -0.20998409390449524], [0.3824394941329956, 0.3781961500644684, -0.8430345058441162, 0.870140552520752], [0.719977617263794, 0.44987553358078003, 0.5284353494644165, -0.10209467262029648], [0.0, 0.0, 0.0, 1.0]]","[[0.6804925799369812, 0.7315663695335388, -0.041716884821653366, 0.16334688663482666], [-0.23234529793262482, 0.16143018007278442, -0.9591431617736816, 0.8653404712677002], [-0.6949427127838135, 0.6623824834823608, 0.27982813119888306, -0.13164791464805603], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997846484097052, 0.019532391417272053, 0.007012201698312637, 0.00486551767673866], [-0.020436970901243735, 0.9853944186428621, 0.1690566711823391, 1.174434501975659], [-0.003607703380470994, -0.16916356750326883, 0.9855813976166301, -0.020321646585429547], [0.0, 0.0, 0.0, 1.0]]","[[0.5791130661964417, -0.8090606927871704, -0.10024233162403107, -0.20998409390449524], [0.3824394941329956, 0.3781961500644684, -0.8430345058441162, 0.870140552520752], [0.719977617263794, 0.44987553358078003, 0.5284353494644165, -0.10209467262029648], [0.0, 0.0, 0.0, 1.0]]","[[0.6804925799369812, 0.7315663695335388, -0.041716884821653366, 0.16334688663482666], [-0.23234529793262482, 0.16143018007278442, -0.9591431617736816, 0.8653404712677002], [-0.6949427127838135, 0.6623824834823608, 0.27982813119888306, -0.13164791464805603], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997770190243369, 0.019883204312785438, 0.007109960777988393, 0.005213223692069821], [-0.02080034458471936, 0.9853369599933408, 0.16934691737341703, 1.1745260504693642], [-0.0036385478411561653, -0.1694570444996375, 0.9855308526411135, -0.021227324510327564], [0.0, 0.0, 0.0, 1.0]]","[[0.5809468626976013, -0.8077996969223022, -0.0998004674911499, -0.20957401394844055], [0.38041314482688904, 0.37786754965782166, -0.8440980911254883, 0.8715015053749084], [0.7195737361907959, 0.45241063833236694, 0.5268187522888184, -0.1039251759648323], [0.0, 0.0, 0.0, 1.0]]","[[0.6804659962654114, 0.7316864132881165, -0.04001085087656975, 0.16432785987854004], [-0.2332119196653366, 0.1644774228334427, -0.9584148526191711, 0.8655369281768799], [-0.6946784257888794, 0.6614996194839478, 0.2825593948364258, -0.13262933492660522], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997648000799131, 0.020498246328233025, 0.007081429530080893, 0.005698229419091881], [-0.021402902527453176, 0.9852642994628815, 0.1696945173689717, 1.1746132078368028], [-0.003498639622557423, -0.16980617809802406, 0.9854712504541233, -0.022412865678896575], [0.0, 0.0, 0.0, 1.0]]","[[0.5809468626976013, -0.8077996969223022, -0.0998004674911499, -0.20957401394844055], [0.38041314482688904, 0.37786754965782166, -0.8440980911254883, 0.8715015053749084], [0.7195737361907959, 0.45241063833236694, 0.5268187522888184, -0.1039251759648323], [0.0, 0.0, 0.0, 1.0]]","[[0.6804659962654114, 0.7316864132881165, -0.04001085087656975, 0.16432785987854004], [-0.2332119196653366, 0.1644774228334427, -0.9584148526191711, 0.8655369281768799], [-0.6946784257888794, 0.6614996194839478, 0.2825593948364258, -0.13262933492660522], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997562765913618, 0.020925632910554028, 0.0070371806742378475, 0.0061145744494685616], [-0.021817520959551716, 0.9852077373830708, 0.16996975750564164, 1.1746589183718907], [-0.003376360085817334, -0.1700818636930126, 0.9854241600839321, -0.023365580835074177], [0.0, 0.0, 0.0, 1.0]]","[[0.5809468626976013, -0.8077996969223022, -0.0998004674911499, -0.20957401394844055], [0.38041314482688904, 0.37786754965782166, -0.8440980911254883, 0.8715015053749084], [0.7195737361907959, 0.45241063833236694, 0.5268187522888184, -0.1039251759648323], [0.0, 0.0, 0.0, 1.0]]","[[0.6804659962654114, 0.7316864132881165, -0.04001085087656975, 0.16432785987854004], [-0.2332119196653366, 0.1644774228334427, -0.9584148526191711, 0.8655369281768799], [-0.6946784257888794, 0.6614996194839478, 0.2825593948364258, -0.13262933492660522], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997484683889293, 0.02130838815727737, 0.007000660169373882, 0.006485843214232008], [-0.02218998636445496, 0.9851217864890508, 0.17041912609008972, 1.1746604415840263], [-0.0032651460548232787, -0.17053160137267884, 0.9853467942448995, -0.024185750107174945], [0.0, 0.0, 0.0, 1.0]]","[[0.5822933912277222, -0.8067394495010376, -0.10052727907896042, -0.2086944878101349], [0.37960460782051086, 0.3791497051715851, -0.8438871502876282, 0.8735130429267883], [0.7189120650291443, 0.45322921872138977, 0.5270184874534607, -0.10695749521255493], [0.0, 0.0, 0.0, 1.0]]","[[0.6772267818450928, 0.7348037958145142, -0.037778787314891815, 0.16572171449661255], [-0.23815320432186127, 0.17033201456069946, -0.9561746716499329, 0.8658990859985352], [-0.6961658596992493, 0.6565442085266113, 0.2903493046760559, -0.13437844812870026], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997247457675679, 0.022518592697543194, 0.006581144806706715, 0.008092812781726858], [-0.02331782058163259, 0.9846438771841831, 0.173010770195159, 1.1745303018809692], [-0.002584124748817273, -0.1731166057651911, 0.9848979705056814, -0.027810940038147613], [0.0, 0.0, 0.0, 1.0]]","[[0.5822933912277222, -0.8067394495010376, -0.10052727907896042, -0.2086944878101349], [0.37960460782051086, 0.3791497051715851, -0.8438871502876282, 0.8735130429267883], [0.7189120650291443, 0.45322921872138977, 0.5270184874534607, -0.10695749521255493], [0.0, 0.0, 0.0, 1.0]]","[[0.6772267818450928, 0.7348037958145142, -0.037778787314891815, 0.16572171449661255], [-0.23815320432186127, 0.17033201456069946, -0.9561746716499329, 0.8658990859985352], [-0.6961658596992493, 0.6565442085266113, 0.2903493046760559, -0.13437844812870026], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997247457675679, 0.022518592697543194, 0.006581144806706715, 0.008092812781726858], [-0.02331782058163259, 0.9846438771841831, 0.173010770195159, 1.1745303018809692], [-0.002584124748817273, -0.1731166057651911, 0.9848979705056814, -0.027810940038147613], [0.0, 0.0, 0.0, 1.0]]","[[0.5852971076965332, -0.8045298457145691, -0.10079117119312286, -0.20803935825824738], [0.3791312575340271, 0.38143807649612427, -0.8430684208869934, 0.8747537136077881], [0.716719388961792, 0.4552323818206787, 0.5282770991325378, -0.10885833948850632], [0.0, 0.0, 0.0, 1.0]]","[[0.6772235631942749, 0.7348807454109192, -0.03630976751446724, 0.1669073849916458], [-0.24048331379890442, 0.17443735897541046, -0.9548503160476685, 0.8658111095428467], [-0.6953674554824829, 0.6553789377212524, 0.29485973715782166, -0.13587386906147003], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997160434747319, 0.022997561949696443, 0.006237710309018202, 0.008636376337628307], [-0.023732142415437796, 0.9844701303074568, 0.17394054669615588, 1.1745257329819276], [-0.002140631019334484, -0.17403919261220133, 0.984736381665768, -0.029116899305252276], [0.0, 0.0, 0.0, 1.0]]","[[0.5852971076965332, -0.8045298457145691, -0.10079117119312286, -0.20803935825824738], [0.3791312575340271, 0.38143807649612427, -0.8430684208869934, 0.8747537136077881], [0.716719388961792, 0.4552323818206787, 0.5282770991325378, -0.10885833948850632], [0.0, 0.0, 0.0, 1.0]]","[[0.6772235631942749, 0.7348807454109192, -0.03630976751446724, 0.1669073849916458], [-0.24048331379890442, 0.17443735897541046, -0.9548503160476685, 0.8658111095428467], [-0.6953674554824829, 0.6553789377212524, 0.29485973715782166, -0.13587386906147003], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996982216804192, 0.02388466138566025, 0.0057445510461448255, 0.009447076501103319], [-0.024522135144228865, 0.9841855157216085, 0.17543529838795546, 1.1744092606459609], [-0.0014634912662686347, -0.17552322774653567, 0.9844741832448701, -0.03085155671302623], [0.0, 0.0, 0.0, 1.0]]","[[0.5852971076965332, -0.8045298457145691, -0.10079117119312286, -0.20803935825824738], [0.3791312575340271, 0.38143807649612427, -0.8430684208869934, 0.8747537136077881], [0.716719388961792, 0.4552323818206787, 0.5282770991325378, -0.10885833948850632], [0.0, 0.0, 0.0, 1.0]]","[[0.6772235631942749, 0.7348807454109192, -0.03630976751446724, 0.1669073849916458], [-0.24048331379890442, 0.17443735897541046, -0.9548503160476685, 0.8658111095428467], [-0.6953674554824829, 0.6553789377212524, 0.29485973715782166, -0.13587386906147003], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996895194022257, 0.02432349499047451, 0.005403945407507627, 0.00983058240037188], [-0.024895204345577415, 0.9840361481903384, 0.17621881100757167, 1.1743526095258967], [-0.0010314202414325733, -0.17629862990753611, 0.9843361967851699, -0.03178760959575719], [0.0, 0.0, 0.0, 1.0]]","[[0.5841348171234131, -0.8052963614463806, -0.10141085088253021, -0.2069680541753769], [0.3800877630710602, 0.381795734167099, -0.8424755930900574, 0.8761827945709229], [0.7171608805656433, 0.4535742700099945, 0.5291035771369934, -0.11152589321136475], [0.0, 0.0, 0.0, 1.0]]","[[0.6782055497169495, 0.7341066598892212, -0.03353477641940117, 0.1685967892408371], [-0.24200206995010376, 0.18002036213874817, -0.9534293413162231, 0.865598738193512], [-0.6938819289207458, 0.6547365784645081, 0.29974615573883057, -0.13803806900978088], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996874928440309, 0.024471742892917727, 0.005102636398793673, 0.010233438011039396], [-0.024988567596021555, 0.9838931561615597, 0.17700237094901627, 1.1743812105239435], [-0.0006888925083451815, -0.17707456589199477, 0.9841971992377074, -0.03289725954764493], [0.0, 0.0, 0.0, 1.0]]","[[0.5841348171234131, -0.8052963614463806, -0.10141085088253021, -0.2069680541753769], [0.3800877630710602, 0.381795734167099, -0.8424755930900574, 0.8761827945709229], [0.7171608805656433, 0.4535742700099945, 0.5291035771369934, -0.11152589321136475], [0.0, 0.0, 0.0, 1.0]]","[[0.6782055497169495, 0.7341066598892212, -0.03353477641940117, 0.1685967892408371], [-0.24200206995010376, 0.18002036213874817, -0.9534293413162231, 0.865598738193512], [-0.6938819289207458, 0.6547365784645081, 0.29974615573883057, -0.13803806900978088], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996804595135179, 0.024843188563654788, 0.004664589953901579, 0.010993846233631538], [-0.025276857798626068, 0.9835971589352138, 0.17859939990647128, 1.1741994880702096], [-0.00015109885396495732, -0.17866024615161136, 0.9839107994632681, -0.03478201980561944], [0.0, 0.0, 0.0, 1.0]]","[[0.5818299055099487, -0.8064101338386536, -0.10571961104869843, -0.20627090334892273], [0.37670254707336426, 0.382404088973999, -0.8437192440032959, 0.8771003484725952], [0.7208114266395569, 0.4510761797428131, 0.5262709259986877, -0.11359983682632446], [0.0, 0.0, 0.0, 1.0]]","[[0.6788797378540039, 0.733597457408905, -0.030935395509004593, 0.16985824704170227], [-0.24559400975704193, 0.1871669590473175, -0.9511319398880005, 0.8652874827384949], [-0.691957950592041, 0.6533016562461853, 0.30723103880882263, -0.13964703679084778], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999683618560798, 0.024736604328537554, 0.004552899511441992, 0.011373015711134587], [-0.025152075429176732, 0.9834523793435639, 0.17941237797198248, 1.174145577487048], [-3.9506851930003076e-05, -0.17947013865056088, 0.9837633970839045, -0.035892161193154484], [0.0, 0.0, 0.0, 1.0]]","[[0.5818299055099487, -0.8064101338386536, -0.10571961104869843, -0.20627090334892273], [0.37670254707336426, 0.382404088973999, -0.8437192440032959, 0.8771003484725952], [0.7208114266395569, 0.4510761797428131, 0.5262709259986877, -0.11359983682632446], [0.0, 0.0, 0.0, 1.0]]","[[0.6788797378540039, 0.733597457408905, -0.030935395509004593, 0.16985824704170227], [-0.24559400975704193, 0.1871669590473175, -0.9511319398880005, 0.8652874827384949], [-0.691957950592041, 0.6533016562461853, 0.30723103880882263, -0.13964703679084778], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996910691164154, 0.024441673961101733, 0.004518597319214088, 0.01184056937525412], [-0.02485582085269812, 0.9832975858762641, 0.1803000090988029, 1.173987498494201], [-3.6291798357205664e-05, -0.1803566248743188, 0.9836012726806085, -0.03710597260101442], [0.0, 0.0, 0.0, 1.0]]","[[0.5818299055099487, -0.8064101338386536, -0.10571961104869843, -0.20627090334892273], [0.37670254707336426, 0.382404088973999, -0.8437192440032959, 0.8771003484725952], [0.7208114266395569, 0.4510761797428131, 0.5262709259986877, -0.11359983682632446], [0.0, 0.0, 0.0, 1.0]]","[[0.6788797378540039, 0.733597457408905, -0.030935395509004593, 0.16985824704170227], [-0.24559400975704193, 0.1871669590473175, -0.9511319398880005, 0.8652874827384949], [-0.691957950592041, 0.6533016562461853, 0.30723103880882263, -0.13964703679084778], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996926784488422, 0.024385157864007787, 0.004458582611919184, 0.012326786683068063], [-0.024789389331426787, 0.9831556681672737, 0.18108125238740136, 1.1738945897176427], [3.221415791361193e-05, -0.18113612920916392, 0.9834580417617277, -0.038258800675972926], [0.0, 0.0, 0.0, 1.0]]","[[0.5807204246520996, -0.8070729970932007, -0.10675562173128128, -0.20555701851844788], [0.37657350301742554, 0.3825606405735016, -0.8437057733535767, 0.8778100609779358], [0.7217727899551392, 0.4497557580471039, 0.52608323097229, -0.11666186153888702], [0.0, 0.0, 0.0, 1.0]]","[[0.6861644983291626, 0.7269603610038757, -0.02658308483660221, 0.1715751439332962], [-0.24222934246063232, 0.19387315213680267, -0.9506511092185974, 0.8650891184806824], [-0.6859322190284729, 0.6587421298027039, 0.30912014842033386, -0.14235568046569824], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999693930119113, 0.02435688925899301, 0.004338614185953487, 0.012815633391695053], [-0.024739750940429878, 0.9830290688701536, 0.1817739230440838, 1.173811369766046], [0.0001624634550260123, -0.181825615759017, 0.9833307849050896, -0.03936893585835055], [0.0, 0.0, 0.0, 1.0]]","[[0.5807204246520996, -0.8070729970932007, -0.10675562173128128, -0.20555701851844788], [0.37657350301742554, 0.3825606405735016, -0.8437057733535767, 0.8778100609779358], [0.7217727899551392, 0.4497557580471039, 0.52608323097229, -0.11666186153888702], [0.0, 0.0, 0.0, 1.0]]","[[0.6861644983291626, 0.7269603610038757, -0.02658308483660221, 0.1715751439332962], [-0.24222934246063232, 0.19387315213680267, -0.9506511092185974, 0.8650891184806824], [-0.6859322190284729, 0.6587421298027039, 0.30912014842033386, -0.14235568046569824], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996937513419861, 0.024364207216894546, 0.004332466116914002, 0.01383683020315724], [-0.024745566493475514, 0.982773781409743, 0.18314840218113593, 1.1737254308735194], [0.00020443151196784982, -0.1831995216937191, 0.9830757373593879, -0.04177551499941345], [0.0, 0.0, 0.0, 1.0]]","[[0.5690187811851501, -0.8150680661201477, -0.1090022474527359, -0.20452149212360382], [0.3759497404098511, 0.37573814392089844, -0.8470433354377747, 0.8783441185951233], [0.7313544154167175, 0.44100409746170044, 0.5202268362045288, -0.11967898905277252], [0.0, 0.0, 0.0, 1.0]]","[[0.6838632225990295, 0.7291131019592285, -0.026926260441541672, 0.1727052479982376], [-0.25053727626800537, 0.2000076174736023, -0.9472211003303528, 0.8652628064155579], [-0.6852459907531738, 0.6545156836509705, 0.31944793462753296, -0.14433564245700836], [0.0, 0.0, 0.0, 1.0]]"
