Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9980193375568116, 0.03250009211586579, 0.05386252511829049, 0.05327931492481439], [-0.0319055279822482, 0.9994205236355709, -0.011862127823488323, 1.5800511712981762], [-0.05421683381706571, 0.010120121049030225, 0.9984778762911634, -0.13170720964796168], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9979562163231404, 0.031849532869436606, 0.05539869520558809, 0.053947845711111816], [-0.03125500724019785, 0.9994445443304205, -0.011565482319419952, 1.5810928405316493], [-0.05573627721772698, 0.00981035821037951, 0.9983973503084786, -0.12929490562836393], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9978133440600511, 0.030430864910349516, 0.058672522063444255, 0.05579434141851476], [-0.029872770984902722, 0.9994999766240817, -0.010365963947843457, 1.582415403379746], [-0.05895862648348991, 0.0085905864491354, 0.9982234835150865, -0.12550555690760568], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.997758030898004, 0.029848113614914358, 0.05989953143398803, 0.05678308145344872], [-0.02925141159832721, 0.9995135664952669, -0.010814164770775939, 1.582899434104911], [-0.0601931771834608, 0.009037774050599428, 0.998145818702516, -0.12393461928718397], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9976832271178877, 0.0294790698276477, 0.06131216964807773, 0.05750400950870471], [-0.028917420463113307, 0.9995315074865591, -0.010027927366838925, 1.5832198550116188], [-0.061579058997962274, 0.00823170503432942, 0.9980682730174202, -0.12249719842136081], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9975845814808784, 0.02890213173622414, 0.06316372188354305, 0.05947287720585495], [-0.028457904562408487, 0.9995635747999692, -0.007921517750332705, 1.5842587767415526], [-0.06336510745262332, 0.006104876829226866, 0.9979717134288438, -0.11918508965576742], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9975479242922336, 0.02945899370562828, 0.06348494846454832, 0.06063016535782494], [-0.02895694073784553, 0.999541819104638, -0.008814054397436688, 1.5847431340924958], [-0.06371551345952775, 0.0069541117683622165, 0.9979438783907055, -0.11801006281379553], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.997513413556054, 0.030157329959711716, 0.06369827864925957, 0.061584370060166725], [-0.02965939745501552, 0.9995217919207519, -0.0087484194679401, 1.5855287131418778], [-0.06393164219100392, 0.0068374132955231585, 0.997930884249176, -0.11683699349078915], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9974941016501786, 0.030612073189837868, 0.06378421414001514, 0.06232865572476333], [-0.0301262146762777, 0.9995093941894858, -0.008565348687581206, 1.5862246637944457], [-0.06401512545244165, 0.0066223078193148105, 0.9979269503088927, -0.11557040901850921], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9974728228663449, 0.03127330473624763, 0.0637961958535774, 0.06301414160564334], [-0.0308088480774254, 0.9994912147738516, -0.008251372785756944, 1.5868712113782752], [-0.06402178509153299, 0.006265032509823682, 0.9979288575825441, -0.114348338004141], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9974942207161895, 0.03295323609466744, 0.06260450164792407, 0.0653896706866625], [-0.0326144026303749, 0.9994473457381309, -0.006426772873591556, 1.5883547618798497], [-0.06278168429615628, 0.004368860434997902, 0.9980177283420032, -0.10928867459517703], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9975181222058531, 0.032780370928093466, 0.06231420910458121, 0.06589236455528091], [-0.032534640960648974, 0.9994583130111545, -0.004954278218690634, 1.58851805279313], [-0.06244285726447553, 0.0029146117333878362, 0.998044311967511, -0.10803817408243004], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9976415038228275, 0.03068617566241901, 0.06139831626250314, 0.06659317995905593], [-0.030871746849873843, 0.9995211958819087, 0.002075853264143594, 1.5887700231981552], [-0.06130521735713911, -0.003966430695543162, 0.998111188406372, -0.10413057206091476], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.997690200679931, 0.02998027035906535, 0.06095478096428043, 0.06684048070056216], [-0.030347209256742173, 0.9995263814875388, 0.005102804386834657, 1.5888723690142956], [-0.06077293148813132, -0.006940825386126484, 0.9981274606109323, -0.1028096016765293], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9978308081550777, 0.02922499737867434, 0.05898784833473824, 0.06753638871966172], [-0.03025747463873307, 0.9994028210657112, 0.016686393028906378, 1.5896267197555345], [-0.058464963115027954, -0.018435019918867555, 0.998119235044848, -0.09910233457012943], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9978722333924852, 0.02964049732254243, 0.05807320421064512, 0.06765105135992325], [-0.030906373952167276, 0.9993011951476078, 0.021022207751724753, 1.5900349018109683], [-0.05740951354181155, -0.022772308722283807, 0.9980909824314683, -0.09787966350165235], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9979346393489101, 0.030634687066738407, 0.05646233138505421, 0.06772654665052909], [-0.032093909784491274, 0.9991691112925136, 0.025121003594666177, 1.5904869437291647], [-0.05564584332641162, -0.02688121588859017, 0.9980886579199076, -0.09665732002222317], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9980038404848203, 0.031070803873065402, 0.05498164611691188, 0.0676356359070578], [-0.03269112145173223, 0.9990499019602836, 0.028820171530748787, 1.5908263957282138], [-0.05403394160038282, -0.03056005244383672, 0.9980713724704808, -0.09539221470156473], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.998079002021388, 0.03147568263678223, 0.05336234518561845, 0.06727808816082391], [-0.033253147372916673, 0.9989100694437996, 0.03275518503934643, 1.5909776099121464], [-0.05227318978633406, -0.0344667284473727, 0.9980378746024308, -0.09399076294920276], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9982448816682206, 0.032237965880274666, 0.04967712671152791, 0.06748177310374864], [-0.03427937600171577, 0.9985789656374209, 0.040804702367839875, 1.5911331958014316], [-0.048291071647484696, -0.04243598920458789, 0.9979314207903106, -0.09160155694227942], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9983477592070733, 0.032468523878361445, 0.047408766143315045, 0.06732117119046598], [-0.03458781535575225, 0.9984065294238477, 0.04458841306443509, 1.5913288212556327], [-0.045885500468022616, -0.04615450652961436, 0.9978799224339208, -0.09056317793202635], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9984592198969134, 0.032610785885738285, 0.0448966347972616, 0.06716096032496326], [-0.0347621806720029, 0.9982421397781256, 0.04800272700132505, 1.5914947991257233], [-0.04325230555732407, -0.04948947238980158, 0.9978376627738705, -0.08960621323525603], [0.0, 0.0, 0.0, 1.0]]","[[0.1867770552635193, -0.9669803977012634, 0.17338773608207703, -0.25431185960769653], [0.3781192898750305, 0.2336573451757431, 0.8957846164703369, 0.7962798476219177], [-0.906719446182251, -0.10175076127052307, 0.40927577018737793, -0.054454952478408813], [0.0, 0.0, 0.0, 1.0]]","[[0.5134772062301636, 0.8534142374992371, 0.08958517760038376, 0.15074843168258667], [-0.22438502311706543, 0.2343016415834427, -0.945914626121521, 1.213818073272705], [-0.8282467722892761, 0.46560418605804443, 0.3118017911911011, -0.30854588747024536], [0.0, 0.0, 0.0, 1.0]]"
