Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9999312758518283, -0.003005574903631974, 0.01132921380618538, -0.00022571380211298595], [0.003205799982701965, 0.9998382329994174, -0.017696814909245403, 1.1284446543920472], [-0.011274191833343878, 0.01773191772434531, 0.9997792243831296, -0.0162797512282821], [0.0, 0.0, 0.0, 1.0]]","[[0.6330747008323669, -0.768496036529541, -0.092899389564991, -0.22322821617126465], [0.3334716856479645, 0.3790562152862549, -0.8631992340087891, 0.8397826552391052], [0.6985793113708496, 0.5154902338981628, 0.49624255299568176, -0.1777283400297165], [0.0, 0.0, 0.0, 1.0]]","[[0.5654956102371216, 0.823327362537384, 0.048440076410770416, 0.1538291573524475], [-0.3801230192184448, 0.3123067617416382, -0.8706150054931641, 0.8405031561851501], [-0.7319296002388, 0.47391563653945923, 0.48957401514053345, -0.18885870277881622], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999110698634229, -0.0032759135859610714, 0.01292776080875129, -0.0003336505760784127], [0.0034943272554723353, 0.9998509287786234, -0.016908667686141063, 1.1283724296277584], [-0.012870442614867993, 0.016952337992631877, 0.9997734427565763, -0.016135145941181338], [0.0, 0.0, 0.0, 1.0]]","[[0.6336419582366943, -0.768282413482666, -0.09077402204275131, -0.2231762558221817], [0.33324629068374634, 0.3769530653953552, -0.8642066717147827, 0.8399751782417297], [0.698172390460968, 0.5173474550247192, 0.4948805868625641, -0.17743046581745148], [0.0, 0.0, 0.0, 1.0]]","[[0.5614662766456604, 0.8259503841400146, 0.05061105266213417, 0.15380263328552246], [-0.37939098477363586, 0.3112930357456207, -0.8712972402572632, 0.8405052423477173], [-0.7354032397270203, 0.47000256180763245, 0.4881387948989868, -0.1887746900320053], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999055266358894, -0.0033929222220897112, 0.013322360653321583, -0.0003550428541916297], [0.003615012163820919, 0.9998543262346322, -0.016681919927084808, 1.12834911511269], [-0.013263819899518657, 0.016728504439508574, 0.9997720718540294, -0.01608038970269916], [0.0, 0.0, 0.0, 1.0]]","[[0.6336419582366943, -0.768282413482666, -0.09077402204275131, -0.2231762558221817], [0.33324629068374634, 0.3769530653953552, -0.8642066717147827, 0.8399751782417297], [0.698172390460968, 0.5173474550247192, 0.4948805868625641, -0.17743046581745148], [0.0, 0.0, 0.0, 1.0]]","[[0.5614662766456604, 0.8259503841400146, 0.05061105266213417, 0.15380263328552246], [-0.37939098477363586, 0.3112930357456207, -0.8712972402572632, 0.8405052423477173], [-0.7354032397270203, 0.47000256180763245, 0.4881387948989868, -0.1887746900320053], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999055266358894, -0.0033929222220897112, 0.013322360653321583, -0.0003550428541916297], [0.003615012163820919, 0.9998543262346322, -0.016681919927084808, 1.12834911511269], [-0.013263819899518657, 0.016728504439508574, 0.9997720718540294, -0.01608038970269916], [0.0, 0.0, 0.0, 1.0]]","[[0.6329147219657898, -0.7697647213935852, -0.08295365422964096, -0.22308509051799774], [0.33874520659446716, 0.3716699182987213, -0.8643571138381958, 0.8397124409675598], [0.6961829662322998, 0.5189641714096069, 0.4959894120693207, -0.17705434560775757], [0.0, 0.0, 0.0, 1.0]]","[[0.5614662766456604, 0.8259503841400146, 0.05061105266213417, 0.15380263328552246], [-0.37939098477363586, 0.3112930357456207, -0.8712972402572632, 0.8405052423477173], [-0.7354032397270203, 0.47000256180763245, 0.4881387948989868, -0.1887746900320053], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999055266358894, -0.0033929222220897112, 0.013322360653321583, -0.0003550428541916297], [0.003615012163820919, 0.9998543262346322, -0.016681919927084808, 1.12834911511269], [-0.013263819899518657, 0.016728504439508574, 0.9997720718540294, -0.01608038970269916], [0.0, 0.0, 0.0, 1.0]]","[[0.6329147219657898, -0.7697647213935852, -0.08295365422964096, -0.22308509051799774], [0.33874520659446716, 0.3716699182987213, -0.8643571138381958, 0.8397124409675598], [0.6961829662322998, 0.5189641714096069, 0.4959894120693207, -0.17705434560775757], [0.0, 0.0, 0.0, 1.0]]","[[0.5623295307159424, 0.825444221496582, 0.049267470836639404, 0.15356653928756714], [-0.38045820593833923, 0.31116437911987305, -0.8708779215812683, 0.8404808044433594], [-0.7341914176940918, 0.47097617387771606, 0.48902395367622375, -0.18863773345947266], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998902678528432, -0.0037836597599752177, 0.014324490257289048, -0.0003935140752606602], [0.004014061780580141, 0.9998624920934376, -0.016090041575845912, 1.1282827660538928], [-0.014261641263280282, 0.0161457745452555, 0.9997679591050883, -0.01587437059887814], [0.0, 0.0, 0.0, 1.0]]","[[0.6329147219657898, -0.7697647213935852, -0.08295365422964096, -0.22308509051799774], [0.33874520659446716, 0.3716699182987213, -0.8643571138381958, 0.8397124409675598], [0.6961829662322998, 0.5189641714096069, 0.4959894120693207, -0.17705434560775757], [0.0, 0.0, 0.0, 1.0]]","[[0.5623295307159424, 0.825444221496582, 0.049267470836639404, 0.15356653928756714], [-0.38045820593833923, 0.31116437911987305, -0.8708779215812683, 0.8404808044433594], [-0.7341914176940918, 0.47097617387771606, 0.48902395367622375, -0.18863773345947266], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999881982803094, -0.004198234540867854, 0.014778307618242725, -0.00037097109806677345], [0.004429143840920877, 0.9998680949213281, -0.015626989322151737, 1.1282578929178149], [-0.014710752314287201, 0.015690600482378404, 0.9997686743736666, -0.015726156832539216], [0.0, 0.0, 0.0, 1.0]]","[[0.6329147219657898, -0.7697647213935852, -0.08295365422964096, -0.22308509051799774], [0.33874520659446716, 0.3716699182987213, -0.8643571138381958, 0.8397124409675598], [0.6961829662322998, 0.5189641714096069, 0.4959894120693207, -0.17705434560775757], [0.0, 0.0, 0.0, 1.0]]","[[0.5623295307159424, 0.825444221496582, 0.049267470836639404, 0.15356653928756714], [-0.38045820593833923, 0.31116437911987305, -0.8708779215812683, 0.8404808044433594], [-0.7341914176940918, 0.47097617387771606, 0.48902395367622375, -0.18863773345947266], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998703002929274, -0.00432433901601656, 0.015512402121984384, -0.000376681754491475], [0.004562325624141855, 0.9998719096147938, -0.015339258868182486, 1.1282165965902917], [-0.015444083186722378, 0.015408042077039875, 0.9997619986570636, -0.015456521975592948], [0.0, 0.0, 0.0, 1.0]]","[[0.634592592716217, -0.7681636810302734, -0.08495158702135086, -0.22368121147155762], [0.3413158655166626, 0.3771798014640808, -0.8609522581100464, 0.8401578664779663], [0.6933943033218384, 0.5173585414886475, 0.5015419721603394, -0.17553609609603882], [0.0, 0.0, 0.0, 1.0]]","[[0.559219479560852, 0.8275197744369507, 0.049847498536109924, 0.15341369807720184], [-0.378962904214859, 0.3086470663547516, -0.8724244236946106, 0.8404102921485901], [-0.7373335957527161, 0.46898648142814636, 0.48620063066482544, -0.18849730491638184], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998669028140265, -0.004312768497221292, 0.015735431623681673, -0.00037318117854200897], [0.0045507318222000005, 0.9998753666902354, -0.015118437026766489, 1.128209914134487], [-0.015668268266097435, 0.015188032622309965, 0.9997618794559026, -0.015352813783897468], [0.0, 0.0, 0.0, 1.0]]","[[0.634592592716217, -0.7681636810302734, -0.08495158702135086, -0.22368121147155762], [0.3413158655166626, 0.3771798014640808, -0.8609522581100464, 0.8401578664779663], [0.6933943033218384, 0.5173585414886475, 0.5015419721603394, -0.17553609609603882], [0.0, 0.0, 0.0, 1.0]]","[[0.5543979406356812, 0.8305523991584778, 0.05315544083714485, 0.1531662493944168], [-0.37653857469558716, 0.30727484822273254, -0.8739568591117859, 0.840575098991394], [-0.7422004342079163, 0.46450474858283997, 0.4830876588821411, -0.18866997957229614], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998633265423355, -0.004225188350837226, 0.01598232009422589, -0.000369438635827217], [0.004464005635519031, 0.9998784661314839, -0.014936551582987097, 1.1281920320251269], [-0.01591726808834267, 0.015005855689769004, 0.9997606873562666, -0.015246412649819754], [0.0, 0.0, 0.0, 1.0]]","[[0.634592592716217, -0.7681636810302734, -0.08495158702135086, -0.22368121147155762], [0.3413158655166626, 0.3771798014640808, -0.8609522581100464, 0.8401578664779663], [0.6933943033218384, 0.5173585414886475, 0.5015419721603394, -0.17553609609603882], [0.0, 0.0, 0.0, 1.0]]","[[0.5543979406356812, 0.8305523991584778, 0.05315544083714485, 0.1531662493944168], [-0.37653857469558716, 0.30727484822273254, -0.8739568591117859, 0.840575098991394], [-0.7422004342079163, 0.46450474858283997, 0.4830876588821411, -0.18866997957229614], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998607039429256, -0.004184754585702789, 0.016159182270003736, -0.00035960629142721894], [0.004425071159522164, 0.9998797178253718, -0.014864815306230237, 1.1281871043055056], [-0.016095033059881737, 0.014934249315099062, 0.9997589588202429, -0.01511546665172141], [0.0, 0.0, 0.0, 1.0]]","[[0.634592592716217, -0.7681636810302734, -0.08495158702135086, -0.22368121147155762], [0.3413158655166626, 0.3771798014640808, -0.8609522581100464, 0.8401578664779663], [0.6933943033218384, 0.5173585414886475, 0.5015419721603394, -0.17553609609603882], [0.0, 0.0, 0.0, 1.0]]","[[0.5543979406356812, 0.8305523991584778, 0.05315544083714485, 0.1531662493944168], [-0.37653857469558716, 0.30727484822273254, -0.8739568591117859, 0.840575098991394], [-0.7422004342079163, 0.46450474858283997, 0.4830876588821411, -0.18866997957229614], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998607039429256, -0.004184754585702789, 0.016159182270003736, -0.00035960629142721894], [0.004425071159522164, 0.9998797178253718, -0.014864815306230237, 1.1281871043055056], [-0.016095033059881737, 0.014934249315099062, 0.9997589588202429, -0.01511546665172141], [0.0, 0.0, 0.0, 1.0]]","[[0.6372876763343811, -0.7660208344459534, -0.08412136137485504, -0.22377897799015045], [0.3417871594429016, 0.37879619002342224, -0.8600552082061768, 0.8404397964477539], [0.6906850934028625, 0.5193509459495544, 0.5032182931900024, -0.1751147210597992], [0.0, 0.0, 0.0, 1.0]]","[[0.5546070337295532, 0.8302977681159973, 0.05492382124066353, 0.15321187674999237], [-0.3756023347377777, 0.30869337916374207, -0.8738600015640259, 0.8407332897186279], [-0.7425186038017273, 0.46401938796043396, 0.48306530714035034, -0.1885625720024109], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998501539070668, -0.0036536476124058048, 0.016921433604552442, -0.0003068810593783023], [0.0038998969815691427, 0.9998866319623735, -0.014542444386066215, 1.1281675838841954], [-0.01686638315837177, 0.014606257192312472, 0.9997510314180448, -0.014743242381664204], [0.0, 0.0, 0.0, 1.0]]","[[0.6372876763343811, -0.7660208344459534, -0.08412136137485504, -0.22377897799015045], [0.3417871594429016, 0.37879619002342224, -0.8600552082061768, 0.8404397964477539], [0.6906850934028625, 0.5193509459495544, 0.5032182931900024, -0.1751147210597992], [0.0, 0.0, 0.0, 1.0]]","[[0.5546070337295532, 0.8302977681159973, 0.05492382124066353, 0.15321187674999237], [-0.3756023347377777, 0.30869337916374207, -0.8738600015640259, 0.8407332897186279], [-0.7425186038017273, 0.46401938796043396, 0.48306530714035034, -0.1885625720024109], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998484849833236, -0.0037527699996212044, 0.01699928693791687, -0.00028670696241065027], [0.004000206846328683, 0.9998862147317187, -0.014545174244399486, 1.1281730999490822], [-0.016942768019234538, 0.014610970463995518, 0.9997497201077044, -0.01457840257361983], [0.0, 0.0, 0.0, 1.0]]","[[0.6372876763343811, -0.7660208344459534, -0.08412136137485504, -0.22377897799015045], [0.3417871594429016, 0.37879619002342224, -0.8600552082061768, 0.8404397964477539], [0.6906850934028625, 0.5193509459495544, 0.5032182931900024, -0.1751147210597992], [0.0, 0.0, 0.0, 1.0]]","[[0.5546070337295532, 0.8302977681159973, 0.05492382124066353, 0.15321187674999237], [-0.3756023347377777, 0.30869337916374207, -0.8738600015640259, 0.8407332897186279], [-0.7425186038017273, 0.46401938796043396, 0.48306530714035034, -0.1885625720024109], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998436570241465, -0.0034421268803925442, 0.017342450505779042, -0.00025053374594222975], [0.003692268538296114, 0.9998893141754681, -0.014412354755325457, 1.1281684608267497], [-0.017290921473219152, 0.014474134814815388, 0.9997457265771849, -0.014289004886685174], [0.0, 0.0, 0.0, 1.0]]","[[0.6362048983573914, -0.7669721841812134, -0.0836474746465683, -0.2238691747188568], [0.34569159150123596, 0.3803079128265381, -0.8578246235847473, 0.8405249118804932], [0.6897395253181458, 0.5168359279632568, 0.5070896744728088, -0.17454928159713745], [0.0, 0.0, 0.0, 1.0]]","[[0.5550229549407959, 0.8299049735069275, 0.056631166487932205, 0.15312795341014862], [-0.3728455901145935, 0.3090537488460541, -0.8749123811721802, 0.8409351706504822], [-0.7435963749885559, 0.4644816815853119, 0.4809584319591522, -0.18873322010040283], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998429417635682, -0.0028475637254253084, 0.01749101668010068, -0.0001531257693112879], [0.003097867343114312, 0.9998929500575766, -0.014300029699928194, 1.1281377881360857], [-0.017448423287173987, 0.014351968678408239, 0.9997447729089236, -0.013974394382320232], [0.0, 0.0, 0.0, 1.0]]","[[0.6370556354522705, -0.7656094431877136, -0.0894552543759346, -0.22464606165885925], [0.3387143313884735, 0.3822924494743347, -0.8597238063812256, 0.8405558466911316], [0.6924107670783997, 0.5173920392990112, 0.5028644800186157, -0.1745103895664215], [0.0, 0.0, 0.0, 1.0]]","[[0.5540211200714111, 0.8303598761558533, 0.05969119817018509, 0.15313270688056946], [-0.3751772940158844, 0.31304070353507996, -0.8724949359893799, 0.8413522243499756], [-0.7431706190109253, 0.46098583936691284, 0.4849633574485779, -0.1885184347629547], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998425245299315, -0.0026781801215928344, 0.01754217044088731, -0.0001316929414210341], [0.002922877195515083, 0.9998986124944016, -0.013938328838470439, 1.1281378160446283], [-0.01750306218292822, 0.013987408363697091, 0.9997489452395962, -0.013772443713248685], [0.0, 0.0, 0.0, 1.0]]","[[0.6370556354522705, -0.7656094431877136, -0.0894552543759346, -0.22464606165885925], [0.3387143313884735, 0.3822924494743347, -0.8597238063812256, 0.8405558466911316], [0.6924107670783997, 0.5173920392990112, 0.5028644800186157, -0.1745103895664215], [0.0, 0.0, 0.0, 1.0]]","[[0.5540211200714111, 0.8303598761558533, 0.05969119817018509, 0.15313270688056946], [-0.3751772940158844, 0.31304070353507996, -0.8724949359893799, 0.8413522243499756], [-0.7431706190109253, 0.46098583936691284, 0.4849633574485779, -0.1885184347629547], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998424053206749, -0.0024071654683488443, 0.01758867138137468, -8.48668909448857e-05], [0.0026482867629689126, 0.9999026656148617, -0.013698491250326267, 1.1281038805237167], [-0.017553985034326234, 0.013742912578235041, 0.9997514486300396, -0.013592294191117245], [0.0, 0.0, 0.0, 1.0]]","[[0.6370556354522705, -0.7656094431877136, -0.0894552543759346, -0.22464606165885925], [0.3387143313884735, 0.3822924494743347, -0.8597238063812256, 0.8405558466911316], [0.6924107670783997, 0.5173920392990112, 0.5028644800186157, -0.1745103895664215], [0.0, 0.0, 0.0, 1.0]]","[[0.5540211200714111, 0.8303598761558533, 0.05969119817018509, 0.15313270688056946], [-0.3751772940158844, 0.31304070353507996, -0.8724949359893799, 0.8413522243499756], [-0.7431706190109253, 0.46098583936691284, 0.4849633574485779, -0.1885184347629547], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998416900611338, -0.0019842222585250056, 0.01768278876942668, 8.590601553843031e-06], [0.002220030010594017, 0.9999087452904034, -0.013325801225440958, 1.1280291397653823], [-0.017654733856496463, 0.013362947745186819, 0.9997548460968188, -0.013200554432080187], [0.0, 0.0, 0.0, 1.0]]","[[0.6370556354522705, -0.7656094431877136, -0.0894552543759346, -0.22464606165885925], [0.3387143313884735, 0.3822924494743347, -0.8597238063812256, 0.8405558466911316], [0.6924107670783997, 0.5173920392990112, 0.5028644800186157, -0.1745103895664215], [0.0, 0.0, 0.0, 1.0]]","[[0.5540211200714111, 0.8303598761558533, 0.05969119817018509, 0.15313270688056946], [-0.3751772940158844, 0.31304070353507996, -0.8724949359893799, 0.8413522243499756], [-0.7431706190109253, 0.46098583936691284, 0.4849633574485779, -0.1885184347629547], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998416900611338, -0.0019842222585250056, 0.01768278876942668, 8.590601553843031e-06], [0.002220030010594017, 0.9999087452904034, -0.013325801225440958, 1.1280291397653823], [-0.017654733856496463, 0.013362947745186819, 0.9997548460968188, -0.013200554432080187], [0.0, 0.0, 0.0, 1.0]]","[[0.6381350159645081, -0.7646486163139343, -0.08997815102338791, -0.22482557594776154], [0.3389219045639038, 0.3839172422885895, -0.8589175343513489, 0.8411075472831726], [0.6913143992424011, 0.517609715461731, 0.5041472911834717, -0.17415326833724976], [0.0, 0.0, 0.0, 1.0]]","[[0.5501475930213928, 0.8327822089195251, 0.061734508723020554, 0.15323632955551147], [-0.37647005915641785, 0.3133309483528137, -0.8718335032463074, 0.8414400219917297], [-0.7453909516334534, 0.4563957750797272, 0.4858960211277008, -0.18850606679916382], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999840855597268, -0.0018255471328198897, 0.017746871277842566, 5.8364777671713415e-05], [0.0020570334203615817, 0.9999129176169695, -0.013034285265972612, 1.1279907992741633], [-0.01772153197213647, 0.013068716753253934, 0.9997575283032433, -0.013001864234474986], [0.0, 0.0, 0.0, 1.0]]","[[0.6381350159645081, -0.7646486163139343, -0.08997815102338791, -0.22482557594776154], [0.3389219045639038, 0.3839172422885895, -0.8589175343513489, 0.8411075472831726], [0.6913143992424011, 0.517609715461731, 0.5041472911834717, -0.17415326833724976], [0.0, 0.0, 0.0, 1.0]]","[[0.5501475930213928, 0.8327822089195251, 0.061734508723020554, 0.15323632955551147], [-0.37647005915641785, 0.3133309483528137, -0.8718335032463074, 0.8414400219917297], [-0.7453909516334534, 0.4563957750797272, 0.4858960211277008, -0.18850606679916382], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998402595496059, -0.001396081528179758, 0.017820376768107337, 0.00015039973921209226], [0.0016134694437305998, 0.9999244213102981, -0.01219029630445273, 1.1278875416666083], [-0.017802011356358605, 0.012217101651203321, 0.9997668862368089, -0.012562801866559167], [0.0, 0.0, 0.0, 1.0]]","[[0.6381350159645081, -0.7646486163139343, -0.08997815102338791, -0.22482557594776154], [0.3389219045639038, 0.3839172422885895, -0.8589175343513489, 0.8411075472831726], [0.6913143992424011, 0.517609715461731, 0.5041472911834717, -0.17415326833724976], [0.0, 0.0, 0.0, 1.0]]","[[0.5501475930213928, 0.8327822089195251, 0.061734508723020554, 0.15323632955551147], [-0.37647005915641785, 0.3133309483528137, -0.8718335032463074, 0.8414400219917297], [-0.7453909516334534, 0.4563957750797272, 0.4858960211277008, -0.18850606679916382], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998402595496059, -0.001396081528179758, 0.017820376768107337, 0.00015039973921209226], [0.0016134694437305998, 0.9999244213102981, -0.01219029630445273, 1.1278875416666083], [-0.017802011356358605, 0.012217101651203321, 0.9997668862368089, -0.012562801866559167], [0.0, 0.0, 0.0, 1.0]]","[[0.6387066841125488, -0.7635617852210999, -0.09501121193170547, -0.22529156506061554], [0.3324260413646698, 0.3851900100708008, -0.8608841300010681, 0.8420758247375488], [0.6939356327056885, 0.5182682275772095, 0.4998512864112854, -0.17381051182746887], [0.0, 0.0, 0.0, 1.0]]","[[0.5501475930213928, 0.8327822089195251, 0.061734508723020554, 0.15323632955551147], [-0.37647005915641785, 0.3133309483528137, -0.8718335032463074, 0.8414400219917297], [-0.7453909516334534, 0.4563957750797272, 0.4858960211277008, -0.18850606679916382], [0.0, 0.0, 0.0, 1.0]]"
