Head Pose,Left Arm Pose,Right Arm Pose
"[[-0.8565517613452813, 0.02624717463134553, 0.5153928912131801, -0.6987071883355234], [-0.006466142519849332, 0.9980815046868585, -0.061575149921314326, 1.3239419888153436], [-0.5160203063042151, -0.056074926825628146, -0.8547387179728343, -0.6134624887090834], [0.0, 0.0, 0.0, 1.0]]","[[-0.05128723382949829, 0.8684968948364258, 0.49303367733955383, -0.6370320320129395], [0.26184162497520447, 0.48810720443725586, -0.8325803279876709, 1.045000433921814], [-0.9637468457221985, 0.08639578521251678, -0.25244221091270447, -0.3147813081741333], [0.0, 0.0, 0.0, 1.0]]","[[-0.31074100732803345, -0.893094539642334, 0.32530227303504944, -0.922553539276123], [-0.6366895437240601, -0.05853511765599251, -0.7688950300216675, 1.0862072706222534], [0.705737829208374, -0.44604405760765076, -0.5504344701766968, -0.48492753505706787], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.853079031213775, 0.023857913354261365, 0.5212356616074902, -0.6995906773046142], [-0.008197764308972223, 0.9982179994114293, -0.05910710172819396, 1.3238459904855224], [-0.5217169951384201, -0.05469601673913865, -0.851363231959482, -0.6136511588079817], [0.0, 0.0, 0.0, 1.0]]","[[-0.050378624349832535, 0.8688417673110962, 0.4925198554992676, -0.6368191838264465], [0.2614744007587433, 0.487419456243515, -0.8330986499786377, 1.0456147193908691], [-0.9638947248458862, 0.08681093156337738, -0.2517353892326355, -0.31465911865234375], [0.0, 0.0, 0.0, 1.0]]","[[0.08635780960321426, -0.9304797649383545, 0.35601910948753357, -0.9219868183135986], [-0.7044928073883057, -0.3097117245197296, -0.6385673880577087, 1.0879688262939453], [0.7044373750686646, -0.19566768407821655, -0.6822622418403625, -0.4845159649848938], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.853079031213775, 0.023857913354261365, 0.5212356616074902, -0.6995906773046142], [-0.008197764308972223, 0.9982179994114293, -0.05910710172819396, 1.3238459904855224], [-0.5217169951384201, -0.05469601673913865, -0.851363231959482, -0.6136511588079817], [0.0, 0.0, 0.0, 1.0]]","[[-0.0551413968205452, 0.8683857321739197, 0.49281376600265503, -0.6366434097290039], [0.2664699852466583, 0.4884622395038605, -0.830902099609375, 1.0458588600158691], [-0.9622644782066345, 0.08550289273262024, -0.2583331763744354, -0.31447356939315796], [0.0, 0.0, 0.0, 1.0]]","[[0.2715868651866913, -0.8956703543663025, 0.3521580398082733, -0.9212640523910522], [-0.7141771912574768, -0.43283864855766296, -0.5500925183296204, 1.0899907350540161], [0.6451291441917419, -0.10210529714822769, -0.7572206854820251, -0.4846746027469635], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8506503097166749, 0.020483027670228266, 0.5253325092217744, -0.7003479010319128], [-0.011007347602092796, 0.9983277913867437, -0.05674915624348775, 1.3236352300723955], [-0.525616408643979, -0.054056217395381044, -0.8490024220060175, -0.6132596159873691], [0.0, 0.0, 0.0, 1.0]]","[[-0.057194653898477554, 0.8677462339401245, 0.49370428919792175, -0.6363447904586792], [0.2732742428779602, 0.48923569917678833, -0.82823246717453, 1.0461283922195435], [-0.9602336287498474, 0.0875457301735878, -0.2651141583919525, -0.3141823709011078], [0.0, 0.0, 0.0, 1.0]]","[[0.42533430457115173, -0.8463330864906311, 0.32064124941825867, -0.9212778806686401], [-0.6951421499252319, -0.5323684215545654, -0.4830741584300995, 1.0920066833496094], [0.5795410871505737, -0.017423348501324654, -0.8147563338279724, -0.4844962954521179], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8506503097166749, 0.020483027670228266, 0.5253325092217744, -0.7003479010319128], [-0.011007347602092796, 0.9983277913867437, -0.05674915624348775, 1.3236352300723955], [-0.525616408643979, -0.054056217395381044, -0.8490024220060175, -0.6132596159873691], [0.0, 0.0, 0.0, 1.0]]","[[-0.06225935369729996, 0.8638805747032166, 0.499833345413208, -0.6351337432861328], [0.2898305356502533, 0.4948733448982239, -0.8192058801651001, 1.0471693277359009], [-0.9550504088401794, 0.09386349469423294, -0.28118935227394104, -0.3150733709335327], [0.0, 0.0, 0.0, 1.0]]","[[0.5340139269828796, -0.7950627207756042, 0.2875833809375763, -0.922982931137085], [-0.6645840406417847, -0.6049964427947998, -0.43852779269218445, 1.0923380851745605], [0.5226442217826843, 0.04305652901530266, -0.8514624238014221, -0.48051175475120544], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8520839919764067, 0.02122820175320774, 0.5229742705167814, -0.700470320085937], [-0.009401650233873418, 0.9983952044664011, -0.05584429431963496, 1.3235640442173526], [-0.5233204782663305, -0.052500856627935855, -0.850517023669039, -0.6122155732703313], [0.0, 0.0, 0.0, 1.0]]","[[-0.06616602838039398, 0.8622329235076904, 0.5021710991859436, -0.6347724199295044], [0.28762102127075195, 0.4983936548233032, -0.8178493976593018, 1.0476723909378052], [-0.9554556608200073, 0.090320885181427, -0.280972957611084, -0.31525719165802], [0.0, 0.0, 0.0, 1.0]]","[[0.5548725128173828, -0.779911458492279, 0.28957653045654297, -0.9227407574653625], [-0.656055748462677, -0.6242426633834839, -0.42416003346443176, 1.0918922424316406], [0.511573314666748, 0.04537636786699295, -0.8580405116081238, -0.4797212481498718], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8520839919764067, 0.02122820175320774, 0.5229742705167814, -0.700470320085937], [-0.009401650233873418, 0.9983952044664011, -0.05584429431963496, 1.3235640442173526], [-0.5233204782663305, -0.052500856627935855, -0.850517023669039, -0.6122155732703313], [0.0, 0.0, 0.0, 1.0]]","[[-0.0703737884759903, 0.8601245284080505, 0.5052059888839722, -0.6342537999153137], [0.2893262207508087, 0.5022906064987183, -0.8148584961891174, 1.048195481300354], [-0.9546400904655457, 0.08882459998130798, -0.2842046618461609, -0.31586360931396484], [0.0, 0.0, 0.0, 1.0]]","[[0.5689757466316223, -0.775058925151825, 0.2748640775680542, -0.9234849214553833], [-0.6609753370285034, -0.6298761963844299, -0.40788212418556213, 1.0900770425796509], [0.48926299810409546, 0.050396695733070374, -0.8706791400909424, -0.47911906242370605], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8520839919764067, 0.02122820175320774, 0.5229742705167814, -0.700470320085937], [-0.009401650233873418, 0.9983952044664011, -0.05584429431963496, 1.3235640442173526], [-0.5233204782663305, -0.052500856627935855, -0.850517023669039, -0.6122155732703313], [0.0, 0.0, 0.0, 1.0]]","[[-0.06900918483734131, 0.8609626293182373, 0.5039646625518799, -0.6342392563819885], [0.282250314950943, 0.5013791918754578, -0.8178957104682922, 1.0484288930892944], [-0.9568551778793335, 0.0858016237616539, -0.27760666608810425, -0.315621554851532], [0.0, 0.0, 0.0, 1.0]]","[[0.5752955675125122, -0.7705147862434387, 0.2744845449924469, -0.9227356910705566], [-0.6613393425941467, -0.6356439590454102, -0.39822912216186523, 1.089343547821045], [0.4813160300254822, 0.047571975737810135, -0.8752548694610596, -0.47924554347991943], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8520839919764067, 0.02122820175320774, 0.5229742705167814, -0.700470320085937], [-0.009401650233873418, 0.9983952044664011, -0.05584429431963496, 1.3235640442173526], [-0.5233204782663305, -0.052500856627935855, -0.850517023669039, -0.6122155732703313], [0.0, 0.0, 0.0, 1.0]]","[[-0.06679515540599823, 0.8629854321479797, 0.5007939338684082, -0.6343921422958374], [0.2817687392234802, 0.49780023097991943, -0.8202446699142456, 1.0483238697052002], [-0.9571545720100403, 0.08631973713636398, -0.2764129936695099, -0.31520405411720276], [0.0, 0.0, 0.0, 1.0]]","[[0.5912614464759827, -0.7610098123550415, 0.2669719457626343, -0.9228382110595703], [-0.6545289158821106, -0.6462055444717407, -0.3924418091773987, 1.0881084203720093], [0.4711707830429077, 0.05729488655924797, -0.8801793456077576, -0.4788520932197571], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8493713221310297, 0.0196731011937407, 0.527428938040102, -0.7004220493120028], [-0.010156645029321051, 0.9985107779633525, -0.05360071370844617, 1.323482922544013], [-0.5276979674011826, -0.050883818319990524, -0.8479066410173722, -0.6113169175733169], [0.0, 0.0, 0.0, 1.0]]","[[-0.05799002945423126, 0.8627614378929138, 0.5022744536399841, -0.6346576809883118], [0.28276994824409485, 0.4967121481895447, -0.8205596208572388, 1.0491280555725098], [-0.9574331045150757, 0.09444377571344376, -0.2727673351764679, -0.3136017620563507], [0.0, 0.0, 0.0, 1.0]]","[[0.6846603155136108, -0.6948851943016052, 0.21994255483150482, -0.9229069948196411], [-0.6013628840446472, -0.7090635895729065, -0.36822670698165894, 1.0881938934326172], [0.4118286669254303, 0.11984488368034363, -0.9033458232879639, -0.4761175513267517], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8486951032588369, 0.016251510804716967, 0.5286325279220513, -0.6996282765410521], [-0.013761781951610406, 0.9985107777496763, -0.0527906642636178, 1.3237167899347533], [-0.5287032064453193, -0.05207811283265405, -0.8472075425296943, -0.6084081116657432], [0.0, 0.0, 0.0, 1.0]]","[[-0.1039530336856842, 0.837714433670044, 0.5361229181289673, -0.635530948638916], [0.25389403104782104, 0.5435354113578796, -0.8000668287277222, 1.0543327331542969], [-0.9616293907165527, 0.05294887349009514, -0.26919278502464294, -0.30912309885025024], [0.0, 0.0, 0.0, 1.0]]","[[0.7440564036369324, -0.6505385637283325, 0.15224874019622803, -0.9236211180686951], [-0.5631574392318726, -0.7332794070243835, -0.38099226355552673, 1.0925114154815674], [0.3594909906387329, 0.19773973524570465, -0.9119568467140198, -0.4723019003868103], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8476376404825033, 0.014843914073250239, 0.5303677711463215, -0.7002417901962666], [-0.017999911096236557, 0.9982286688852301, -0.05670596949732562, 1.3241497714989883], [-0.5302700605416063, -0.057612695619700206, -0.8458689582714262, -0.6076881616095929], [0.0, 0.0, 0.0, 1.0]]","[[-0.1052650734782219, 0.8192923069000244, 0.5636295080184937, -0.6351687908172607], [0.25457099080085754, 0.5700941681861877, -0.7811439037322998, 1.056547999382019], [-0.9613072872161865, 0.061256200075149536, -0.2685789465904236, -0.3070906400680542], [0.0, 0.0, 0.0, 1.0]]","[[0.7523430585861206, -0.639934241771698, 0.15640953183174133, -0.9245858192443848], [-0.5526612401008606, -0.7423305511474609, -0.37882721424102783, 1.093173861503601], [0.35853222012519836, 0.1985665112733841, -0.9121540784835815, -0.4712922275066376], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.845684755686885, 0.01207692639918444, 0.5335458341945188, -0.7011189582541987], [-0.022066970337344283, 0.9980975982533858, -0.05756890297896693, 1.3242759428953739], [-0.5332260903011784, -0.060458899577786794, -0.843809437212683, -0.6072207214225502], [0.0, 0.0, 0.0, 1.0]]","[[-0.10275019705295563, 0.7943121790885925, 0.5987571477890015, -0.6345332860946655], [0.27041521668434143, 0.6015788912773132, -0.751650333404541, 1.0600650310516357], [-0.9572447538375854, 0.08468066900968552, -0.27660641074180603, -0.3042849898338318], [0.0, 0.0, 0.0, 1.0]]","[[0.7479533553123474, -0.6408082246780396, 0.17300455272197723, -0.9264797568321228], [-0.5532230734825134, -0.7458754777908325, -0.37096285820007324, 1.0940849781036377], [0.36675599217414856, 0.1817527562379837, -0.9123899340629578, -0.47100630402565], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.845684755686885, 0.01207692639918444, 0.5335458341945188, -0.7011189582541987], [-0.022066970337344283, 0.9980975982533858, -0.05756890297896693, 1.3242759428953739], [-0.5332260903011784, -0.060458899577786794, -0.843809437212683, -0.6072207214225502], [0.0, 0.0, 0.0, 1.0]]","[[-0.09293894469738007, 0.7898169755935669, 0.6062597036361694, -0.6346300840377808], [0.2759819030761719, 0.6054723858833313, -0.7464830279350281, 1.061462163925171], [-0.9566586017608643, 0.0979391559958458, -0.27424708008766174, -0.3003029525279999], [0.0, 0.0, 0.0, 1.0]]","[[0.7477692365646362, -0.6384041905403137, 0.18243128061294556, -0.9279928803443909], [-0.5520113110542297, -0.7504439949989319, -0.3634783923625946, 1.0949534177780151], [0.3689506947994232, 0.17109379172325134, -0.9135652184486389, -0.4712412655353546], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8435778039069471, 0.011219295179407231, 0.5368897346118084, -0.7020206762214387], [-0.024394392473559026, 0.9979490041646164, -0.05918319906471939, 1.3243613395570497], [-0.5364525886914135, -0.0630227326285961, -0.8415739519115005, -0.6068334080334171], [0.0, 0.0, 0.0, 1.0]]","[[-0.07790743559598923, 0.7929428815841675, 0.6042944192886353, -0.6351323127746582], [0.2814920246601105, 0.5989696979522705, -0.7496649026870728, 1.0626928806304932], [-0.9563955068588257, 0.11169952154159546, -0.2698712646961212, -0.2973499298095703], [0.0, 0.0, 0.0, 1.0]]","[[0.7485235929489136, -0.6356253623962402, 0.18892525136470795, -0.9295241236686707], [-0.5492660403251648, -0.7539418339729309, -0.3603862524032593, 1.0955066680908203], [0.3715093433856964, 0.16598737239837646, -0.9134706258773804, -0.4712672829627991], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8415148174607225, 0.0073724990032980105, 0.5401837695691271, -0.7027405122754053], [-0.027827139969206795, 0.9979879854703559, -0.05697063879192188, 1.3241348060617555], [-0.5395169388201557, -0.06297340466558624, -0.8396164859902782, -0.6063385111588334], [0.0, 0.0, 0.0, 1.0]]","[[-0.07592393457889557, 0.7952407002449036, 0.6015207767486572, -0.6354372501373291], [0.288181871175766, 0.5950183272361755, -0.7502694129943848, 1.0642818212509155], [-0.9545607566833496, 0.11638382077217102, -0.27435001730918884, -0.295750230550766], [0.0, 0.0, 0.0, 1.0]]","[[0.7451159358024597, -0.6401182413101196, 0.1872188001871109, -0.9311779737472534], [-0.5503026247024536, -0.7486817836761475, -0.3696516454219818, 1.0958080291748047], [0.37678810954093933, 0.17240631580352783, -0.9101134538650513, -0.47132033109664917], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8415148174607225, 0.0073724990032980105, 0.5401837695691271, -0.7027405122754053], [-0.027827139969206795, 0.9979879854703559, -0.05697063879192188, 1.3241348060617555], [-0.5395169388201557, -0.06297340466558624, -0.8396164859902782, -0.6063385111588334], [0.0, 0.0, 0.0, 1.0]]","[[-0.06692183017730713, 0.7988539934158325, 0.5977907776832581, -0.6360950469970703], [0.31478559970855713, 0.5854392647743225, -0.7471083998680115, 1.0661615133285522], [-0.946800708770752, 0.13817809522151947, -0.29064640402793884, -0.29435837268829346], [0.0, 0.0, 0.0, 1.0]]","[[0.7419703602790833, -0.6443564891815186, 0.1851610541343689, -0.9323840141296387], [-0.5500773787498474, -0.7429802417755127, -0.3813067376613617, 1.0966038703918457], [0.3832685351371765, 0.18106535077095032, -0.9057152271270752, -0.4718398153781891], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.839587269123825, 0.0037298034875996914, 0.5432118145457706, -0.703358930308622], [-0.03143458906555248, 0.9979671832762443, -0.05543749292843359, 1.323922483960524], [-0.5423143538006346, -0.06362026671416786, -0.8377633118821566, -0.6057036468906568], [0.0, 0.0, 0.0, 1.0]]","[[-0.06675902009010315, 0.7987136244773865, 0.5979959964752197, -0.6367210745811462], [0.31342852115631104, 0.5857824683189392, -0.7474097013473511, 1.0672639608383179], [-0.9472619891166687, 0.13753250241279602, -0.2894458472728729, -0.2930954098701477], [0.0, 0.0, 0.0, 1.0]]","[[0.7412765622138977, -0.6451325416564941, 0.1852378249168396, -0.9326160550117493], [-0.5487687587738037, -0.7414335608482361, -0.3861719071865082, 1.0971320867538452], [0.3864736557006836, 0.18460743129253387, -0.9036358594894409, -0.47256553173065186], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.838432732878787, 0.0020927081525633027, 0.5450009759580141, -0.7039242021136217], [-0.033505525457517234, 0.9979031679979417, -0.05537687300685234, 1.3238500653188652], [-0.5439740959490293, -0.06469033227321327, -0.8366045917532761, -0.6049415708671205], [0.0, 0.0, 0.0, 1.0]]","[[-0.07881203293800354, 0.7961267232894897, 0.5999753475189209, -0.6378227472305298], [0.3051052391529083, 0.5922302007675171, -0.7457707524299622, 1.0699020624160767], [-0.9490516185760498, 0.12427980452775955, -0.28957727551460266, -0.2944386899471283], [0.0, 0.0, 0.0, 1.0]]","[[0.7444085478782654, -0.642196536064148, 0.18286491930484772, -0.9324049949645996], [-0.5456089377403259, -0.742888331413269, -0.3878506124019623, 1.0975689888000488], [0.3849245011806488, 0.18894657492637634, -0.9034005999565125, -0.4728231430053711], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8378894949507124, 0.0005512882159281984, 0.5458392538626922, -0.7044206698146003], [-0.03596091360274729, 0.9977711434440744, -0.056209464067821104, 1.3242060415853716], [-0.5446536503235565, -0.06672622219264185, -0.8360021690698141, -0.6039509493365893], [0.0, 0.0, 0.0, 1.0]]","[[-0.0789228230714798, 0.794891893863678, 0.6015959978103638, -0.6384894847869873], [0.3087084889411926, 0.5933014154434204, -0.7434328198432922, 1.0710417032241821], [-0.9478765726089478, 0.12704387307167053, -0.29221487045288086, -0.2956903278827667], [0.0, 0.0, 0.0, 1.0]]","[[0.7424585819244385, -0.6451790928840637, 0.18027514219284058, -0.9321518540382385], [-0.5498906373977661, -0.7406695485115051, -0.3860417604446411, 1.0977778434753418], [0.38259047269821167, 0.1874883621931076, -0.9046943187713623, -0.4727509021759033], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8388122251978096, -0.003080110642423842, 0.5444119467657549, -0.7067959745534863], [-0.03813203110423123, 0.9978604908420682, -0.05310701285899155, 1.3238997529679808], [-0.5430836186486744, -0.06530635724365311, -0.8371350241716082, -0.6010450146418008], [0.0, 0.0, 0.0, 1.0]]","[[-0.075009785592556, 0.8103503584861755, 0.5811245441436768, -0.6332073211669922], [0.26097968220710754, 0.5784070491790771, -0.7728744149208069, 1.0690735578536987], [-0.9624255895614624, 0.09368851780891418, -0.2548711597919464, -0.29810598492622375], [0.0, 0.0, 0.0, 1.0]]","[[-0.9042330384254456, -0.3860204815864563, -0.182620570063591, -0.9353920817375183], [-0.026626883074641228, 0.47777751088142395, -0.8780771493911743, 1.0791391134262085], [0.4262078106403351, -0.7891240119934082, -0.44230058789253235, -0.4686594605445862], [0.0, 0.0, 0.0, 1.0]]"
"[[-0.8381725538177586, -0.003290756094681149, 0.5453952533884868, -0.7076165072128859], [-0.03697968465141768, 0.9980235100218395, -0.050809208880476416, 1.3236267934495287], [-0.5441501157597681, -0.06275542767781792, -0.8366375576623244, -0.6015341973925731], [0.0, 0.0, 0.0, 1.0]]","[[-0.08613339066505432, 0.8106032609939575, 0.5792263746261597, -0.6329836249351501], [0.2633518874645233, 0.5792325139045715, -0.7714501619338989, 1.066296100616455], [-0.9608468413352966, 0.08609268814325333, -0.26336514949798584, -0.2980525493621826], [0.0, 0.0, 0.0, 1.0]]","[[-0.3017112612724304, -0.9531211256980896, 0.023018773645162582, -0.9226822257041931], [-0.6598330140113831, 0.19132180511951447, -0.7266470789909363, 1.0804556608200073], [0.6881788969039917, -0.2344263643026352, -0.6866247057914734, -0.46838244795799255], [0.0, 0.0, 0.0, 1.0]]"
