Head Pose,Left Arm Pose,Right Arm Pose
"[[0.9997816085922799, 0.015087187987222972, -0.014459344508556649, 0.0006556136042379435], [-0.013664921979949165, 0.9954911473381329, 0.09386486126793915, 1.7771388147140865], [0.015810306233854977, -0.0936467765389534, 0.9954799410613505, -0.00981973139064449], [0.0, 0.0, 0.0, 1.0]]","[[0.5709394812583923, -0.8203462958335876, -0.03255719318985939, -0.2207595705986023], [0.6983899474143982, 0.5061440467834473, -0.506033182144165, 1.4329484701156616], [0.4316011071205139, 0.26617664098739624, 0.8618993163108826, -0.14744257926940918], [0.0, 0.0, 0.0, 1.0]]","[[0.42897334694862366, 0.9006386399269104, 0.06951086223125458, 0.13360466063022614], [-0.5843796730041504, 0.3353703022003174, -0.7389363646507263, 1.399532437324524], [-0.6888266205787659, 0.27636322379112244, 0.6701799631118774, -0.19846194982528687], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997765421965004, 0.015083227142161624, -0.014811253918300394, 0.0006343121698858344], [-0.013637116343312966, 0.9955442549412197, 0.09330414405556609, 1.7772186355735564], [0.016152586044778122, -0.09308130869177896, 0.9955275057042798, -0.009935534073652632], [0.0, 0.0, 0.0, 1.0]]","[[0.5709394812583923, -0.8203462958335876, -0.03255719318985939, -0.2207595705986023], [0.6983899474143982, 0.5061440467834473, -0.506033182144165, 1.4329484701156616], [0.4316011071205139, 0.26617664098739624, 0.8618993163108826, -0.14744257926940918], [0.0, 0.0, 0.0, 1.0]]","[[0.42897334694862366, 0.9006386399269104, 0.06951086223125458, 0.13360466063022614], [-0.5843796730041504, 0.3353703022003174, -0.7389363646507263, 1.399532437324524], [-0.6888266205787659, 0.27636322379112244, 0.6701799631118774, -0.19846194982528687], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997765421965004, 0.015083227142161624, -0.014811253918300394, 0.0006343121698858344], [-0.013637116343312966, 0.9955442549412197, 0.09330414405556609, 1.7772186355735564], [0.016152586044778122, -0.09308130869177896, 0.9955275057042798, -0.009935534073652632], [0.0, 0.0, 0.0, 1.0]]","[[0.5762295722961426, -0.8162171840667725, -0.04182121157646179, -0.22153736650943756], [0.691442608833313, 0.5141452550888062, -0.5075054168701172, 1.4303503036499023], [0.4357368052005768, 0.2635226249694824, 0.8606330752372742, -0.14814409613609314], [0.0, 0.0, 0.0, 1.0]]","[[0.4255337417125702, 0.9024564623832703, 0.06703150272369385, 0.13504377007484436], [-0.583616316318512, 0.3302917182445526, -0.7418215274810791, 1.3995332717895508], [-0.6916016936302185, 0.2765493392944336, 0.667238712310791, -0.19897888600826263], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997786283565073, 0.014812856104868542, -0.014940992339256927, 0.0006374513939840688], [-0.013363805475932465, 0.9955937265004036, 0.09281440681548957, 1.777317150795168], [0.016250004650350893, -0.09259419285921211, 0.9955713154164726, -0.010057053967027024], [0.0, 0.0, 0.0, 1.0]]","[[0.5762295722961426, -0.8162171840667725, -0.04182121157646179, -0.22153736650943756], [0.691442608833313, 0.5141452550888062, -0.5075054168701172, 1.4303503036499023], [0.4357368052005768, 0.2635226249694824, 0.8606330752372742, -0.14814409613609314], [0.0, 0.0, 0.0, 1.0]]","[[0.4255337417125702, 0.9024564623832703, 0.06703150272369385, 0.13504377007484436], [-0.583616316318512, 0.3302917182445526, -0.7418215274810791, 1.3995332717895508], [-0.6916016936302185, 0.2765493392944336, 0.667238712310791, -0.19897888600826263], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997738599657269, 0.014647515355294063, -0.01541643528577887, 0.0005987713797382791], [-0.013173222677166146, 0.995696305980602, 0.09173536773674047, 1.7775139704951393], [0.01669378267290986, -0.09151154283531163, 0.9956640603759301, -0.010253475069342637], [0.0, 0.0, 0.0, 1.0]]","[[0.5784010887145996, -0.8146158456802368, -0.04304950684309006, -0.22190162539482117], [0.6905200481414795, 0.517021119594574, -0.5058371424674988, 1.4292172193527222], [0.43432044982910156, 0.26285022497177124, 0.8615541458129883, -0.148468479514122], [0.0, 0.0, 0.0, 1.0]]","[[0.41821783781051636, 0.9060580134391785, 0.0644415020942688, 0.13586843013763428], [-0.5880041122436523, 0.32411840558052063, -0.7410792112350464, 1.3990815877914429], [-0.6923474669456482, 0.2720406949520111, 0.668317973613739, -0.1994791477918625], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997715353931322, 0.014551828814850964, -0.015657994538203462, 0.0005244544959699927], [-0.013079968081606708, 0.9958274959311949, 0.09031369407034046, 1.7777033772566047], [0.016906891376122255, -0.09008825700425982, 0.9957902432724106, -0.010506339980779114], [0.0, 0.0, 0.0, 1.0]]","[[0.5784010887145996, -0.8146158456802368, -0.04304950684309006, -0.22190162539482117], [0.6905200481414795, 0.517021119594574, -0.5058371424674988, 1.4292172193527222], [0.43432044982910156, 0.26285022497177124, 0.8615541458129883, -0.148468479514122], [0.0, 0.0, 0.0, 1.0]]","[[0.41821783781051636, 0.9060580134391785, 0.0644415020942688, 0.13586843013763428], [-0.5880041122436523, 0.32411840558052063, -0.7410792112350464, 1.3990815877914429], [-0.6923474669456482, 0.2720406949520111, 0.668317973613739, -0.1994791477918625], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997609853716144, 0.014942356167451931, -0.01596076414562517, 0.0004278405549893628], [-0.013470339806659624, 0.9959711430323746, 0.08865710848982608, 1.77791562965385], [0.017221206793415014, -0.08842092251364925, 0.9959343077923095, -0.010733275547611425], [0.0, 0.0, 0.0, 1.0]]","[[0.5849190354347229, -0.8097829222679138, -0.04605526849627495, -0.2224065065383911], [0.6886584162712097, 0.5258235335350037, -0.4992583990097046, 1.4284312725067139], [0.4285079836845398, 0.2603093385696411, 0.8652282357215881, -0.148470938205719], [0.0, 0.0, 0.0, 1.0]]","[[0.4080551564693451, 0.9109000563621521, 0.06125275418162346, 0.1368175894021988], [-0.5919395685195923, 0.31505611538887024, -0.7418537139892578, 1.3981815576553345], [-0.6950527429580688, 0.26645922660827637, 0.6677582263946533, -0.20002304017543793], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997705817146009, 0.014721202245109094, -0.015559337909132956, 0.0003797945112137332], [-0.013305119657762047, 0.996076047387118, 0.087495401049946, 1.7780144474788717], [0.01678632212170888, -0.0872683082567709, 0.9960433841167818, -0.010867523328746236], [0.0, 0.0, 0.0, 1.0]]","[[0.5780265927314758, -0.8148173689842224, -0.04424676671624184, -0.22270986437797546], [0.6953696608543396, 0.5202154517173767, -0.4958193898200989, 1.4276142120361328], [0.4270201623439789, 0.2558289170265198, 0.8672977089881897, -0.14865010976791382], [0.0, 0.0, 0.0, 1.0]]","[[0.4055815637111664, 0.912009060382843, 0.061179593205451965, 0.1375570148229599], [-0.5930657982826233, 0.31349289417266846, -0.7416165471076965, 1.3979380130767822], [-0.6955404281616211, 0.2645024359226227, 0.6680284142494202, -0.2002287358045578], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997903704619909, 0.014344044357380993, -0.01461019418164242, 0.00019096072972657311], [-0.013062488891341574, 0.9963528514053708, 0.08432319783122978, 1.778355733916979], [0.015766444104173306, -0.08411467797605557, 0.9963313341009301, -0.011177140735019249], [0.0, 0.0, 0.0, 1.0]]","[[0.5780265927314758, -0.8148173689842224, -0.04424676671624184, -0.22270986437797546], [0.6953696608543396, 0.5202154517173767, -0.4958193898200989, 1.4276142120361328], [0.4270201623439789, 0.2558289170265198, 0.8672977089881897, -0.14865010976791382], [0.0, 0.0, 0.0, 1.0]]","[[0.4055815637111664, 0.912009060382843, 0.061179593205451965, 0.1375570148229599], [-0.5930657982826233, 0.31349289417266846, -0.7416165471076965, 1.3979380130767822], [-0.6955404281616211, 0.2645024359226227, 0.6680284142494202, -0.2002287358045578], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997903704619909, 0.014344044357380993, -0.01461019418164242, 0.00019096072972657311], [-0.013062488891341574, 0.9963528514053708, 0.08432319783122978, 1.778355733916979], [0.015766444104173306, -0.08411467797605557, 0.9963313341009301, -0.011177140735019249], [0.0, 0.0, 0.0, 1.0]]","[[0.5752245783805847, -0.8166553974151611, -0.046805039048194885, -0.22340638935565948], [0.6956363916397095, 0.5184822678565979, -0.49725866317749023, 1.4268144369125366], [0.43035653233528137, 0.2534761130809784, 0.8663389086723328, -0.14899200201034546], [0.0, 0.0, 0.0, 1.0]]","[[0.40334007143974304, 0.9132270812988281, 0.05773356556892395, 0.1383475661277771], [-0.6066296696662903, 0.3140961527824402, -0.7303041219711304, 1.3977924585342407], [-0.685067355632782, 0.25953805446624756, 0.680678129196167, -0.2000686228275299], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999819993976707, 0.013727238480611413, -0.013096381185669656, 2.9908500060742745e-05], [-0.012594089764491945, 0.9964702127141837, 0.0829970512009335, 1.7785355288955118], [0.014189474077801946, -0.08281717715495107, 0.9964637162490145, -0.011294528523501924], [0.0, 0.0, 0.0, 1.0]]","[[0.5752245783805847, -0.8166553974151611, -0.046805039048194885, -0.22340638935565948], [0.6956363916397095, 0.5184822678565979, -0.49725866317749023, 1.4268144369125366], [0.43035653233528137, 0.2534761130809784, 0.8663389086723328, -0.14899200201034546], [0.0, 0.0, 0.0, 1.0]]","[[0.40334007143974304, 0.9132270812988281, 0.05773356556892395, 0.1383475661277771], [-0.6066296696662903, 0.3140961527824402, -0.7303041219711304, 1.3977924585342407], [-0.685067355632782, 0.25953805446624756, 0.680678129196167, -0.2000686228275299], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998401403396863, 0.013343829504328766, -0.011901743626012321, -4.487387022378069e-05], [-0.012309404247325864, 0.9964639543538378, 0.08311463775980707, 1.7786276760916442], [0.012968726540194039, -0.08295484748732809, 0.996468901732374, -0.011339907735591782], [0.0, 0.0, 0.0, 1.0]]","[[0.5758352279663086, -0.8161245584487915, -0.04852056875824928, -0.2244495451450348], [0.6931517124176025, 0.518817126750946, -0.5003690719604492, 1.4260050058364868], [0.4335368871688843, 0.2544979751110077, 0.86445152759552, -0.1490550935268402], [0.0, 0.0, 0.0, 1.0]]","[[0.40334007143974304, 0.9132270812988281, 0.05773356556892395, 0.1383475661277771], [-0.6066296696662903, 0.3140961527824402, -0.7303041219711304, 1.3977924585342407], [-0.685067355632782, 0.25953805446624756, 0.680678129196167, -0.2000686228275299], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998717307998206, 0.012644424835106974, -0.00983272285671914, -0.00025208969783694247], [-0.011789730949440351, 0.996513545590395, 0.08259385914482854, 1.778742384553286], [0.010842793830614447, -0.08246733903012489, 0.9965347646939358, -0.01135039199597005], [0.0, 0.0, 0.0, 1.0]]","[[0.5758352279663086, -0.8161245584487915, -0.04852056875824928, -0.2244495451450348], [0.6931517124176025, 0.518817126750946, -0.5003690719604492, 1.4260050058364868], [0.4335368871688843, 0.2544979751110077, 0.86445152759552, -0.1490550935268402], [0.0, 0.0, 0.0, 1.0]]","[[0.40175023674964905, 0.9138572812080383, 0.058833662420511246, 0.1393069177865982], [-0.6093243956565857, 0.3147258758544922, -0.7277851104736328, 1.3977094888687134], [-0.6836082935333252, 0.256538987159729, 0.683276891708374, -0.20018282532691956], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998960495002882, 0.012327558438705746, -0.007479867882527231, -0.00044398049223490666], [-0.011666387241852939, 0.9964990614578235, 0.08278576878238246, 1.7788035871143388], [0.008474227987729194, -0.08268989774059725, 0.9965392948456399, -0.01131313414562049], [0.0, 0.0, 0.0, 1.0]]","[[0.5758352279663086, -0.8161245584487915, -0.04852056875824928, -0.2244495451450348], [0.6931517124176025, 0.518817126750946, -0.5003690719604492, 1.4260050058364868], [0.4335368871688843, 0.2544979751110077, 0.86445152759552, -0.1490550935268402], [0.0, 0.0, 0.0, 1.0]]","[[0.40175023674964905, 0.9138572812080383, 0.058833662420511246, 0.1393069177865982], [-0.6093243956565857, 0.3147258758544922, -0.7277851104736328, 1.3977094888687134], [-0.6836082935333252, 0.256538987159729, 0.683276891708374, -0.20018282532691956], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999126791967292, 0.011738208158694198, -0.006070715972031231, -0.0005770703468352651], [-0.011196496860302992, 0.9965152143251557, 0.08265642679849329, 1.7788008118109018], [0.007019799071555261, -0.08258123837789831, 0.9965596200204927, -0.011313419446093754], [0.0, 0.0, 0.0, 1.0]]","[[0.5839106440544128, -0.8104523420333862, -0.047066278755664825, -0.22554001212120056], [0.6855222582817078, 0.5232976675033569, -0.5061805248260498, 1.425426721572876], [0.43486490845680237, 0.26329919695854187, 0.8611422777175903, -0.14888417720794678], [0.0, 0.0, 0.0, 1.0]]","[[0.3923339545726776, 0.9176434278488159, 0.06328073889017105, 0.14037005603313446], [-0.6119166016578674, 0.3117484450340271, -0.7268911600112915, 1.397333025932312], [-0.6867546439170837, 0.24646148085594177, 0.6838309168815613, -0.20081384479999542], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999212622654846, 0.011662275624604009, -0.004632889789967049, -0.0006799665682615269], [-0.011240068728893025, 0.9965220093663021, 0.08256846659926775, 1.7788123800166948], [0.005579712769510044, -0.08250989026280044, 0.9965746402792132, -0.011254006593559067], [0.0, 0.0, 0.0, 1.0]]","[[0.5839106440544128, -0.8104523420333862, -0.047066278755664825, -0.22554001212120056], [0.6855222582817078, 0.5232976675033569, -0.5061805248260498, 1.425426721572876], [0.43486490845680237, 0.26329919695854187, 0.8611422777175903, -0.14888417720794678], [0.0, 0.0, 0.0, 1.0]]","[[0.3923339545726776, 0.9176434278488159, 0.06328073889017105, 0.14037005603313446], [-0.6119166016578674, 0.3117484450340271, -0.7268911600112915, 1.397333025932312], [-0.6867546439170837, 0.24646148085594177, 0.6838309168815613, -0.20081384479999542], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999318718924429, 0.011271835436183746, -0.0030327590592877005, -0.0008028934588507872], [-0.010984747539203839, 0.9965612289705296, 0.08212821618701253, 1.7788325635261046], [0.003948065923459736, -0.08208930804346774, 0.9966171386428544, -0.011193750469137013], [0.0, 0.0, 0.0, 1.0]]","[[0.5839106440544128, -0.8104523420333862, -0.047066278755664825, -0.22554001212120056], [0.6855222582817078, 0.5232976675033569, -0.5061805248260498, 1.425426721572876], [0.43486490845680237, 0.26329919695854187, 0.8611422777175903, -0.14888417720794678], [0.0, 0.0, 0.0, 1.0]]","[[0.3923339545726776, 0.9176434278488159, 0.06328073889017105, 0.14037005603313446], [-0.6119166016578674, 0.3117484450340271, -0.7268911600112915, 1.397333025932312], [-0.6867546439170837, 0.24646148085594177, 0.6838309168815613, -0.20081384479999542], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999406337714922, 0.010807867885960649, -0.0013893227575141932, -0.000932838461336826], [-0.010657471811936792, 0.996572017431282, 0.08204013561876242, 1.7788385288933062], [0.002271239225028085, -0.08202045703260472, 0.9966280462765172, -0.011101521384086769], [0.0, 0.0, 0.0, 1.0]]","[[0.5839106440544128, -0.8104523420333862, -0.047066278755664825, -0.22554001212120056], [0.6855222582817078, 0.5232976675033569, -0.5061805248260498, 1.425426721572876], [0.43486490845680237, 0.26329919695854187, 0.8611422777175903, -0.14888417720794678], [0.0, 0.0, 0.0, 1.0]]","[[0.3923339545726776, 0.9176434278488159, 0.06328073889017105, 0.14037005603313446], [-0.6119166016578674, 0.3117484450340271, -0.7268911600112915, 1.397333025932312], [-0.6867546439170837, 0.24646148085594177, 0.6838309168815613, -0.20081384479999542], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999514222137226, 0.009593241778548024, 0.0022669417519441465, -0.0012006451632868708], [-0.009745705942277649, 0.9966474173566783, 0.0812341845656582, 1.7788835664891094], [-0.001480042425324896, -0.0812523313735775, 0.9966924788461933, -0.010896090069746872], [0.0, 0.0, 0.0, 1.0]]","[[0.6017339825630188, -0.7979252338409424, -0.03509277477860451, -0.229062020778656], [0.6811437606811523, 0.5356191992759705, -0.4991544485092163, 1.4246431589126587], [0.41708433628082275, 0.27645495533943176, 0.8658021092414856, -0.14778994023799896], [0.0, 0.0, 0.0, 1.0]]","[[0.39262551069259644, 0.917020320892334, 0.07013469189405441, 0.14269386231899261], [-0.6142144799232483, 0.31820806860923767, -0.722138524055481, 1.3969364166259766], [-0.6845331788063049, 0.24045221507549286, 0.6881838440895081, -0.20232164859771729], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999500513059542, 0.009093081370625184, 0.0041525867514304, -0.0013624025103980552], [-0.009398612401750406, 0.9966939092689826, 0.080702306060276, 1.7788500695782112], [-0.0034050253938891807, -0.08073729899696354, 0.9967296122513865, -0.010786810463543437], [0.0, 0.0, 0.0, 1.0]]","[[0.6017339825630188, -0.7979252338409424, -0.03509277477860451, -0.229062020778656], [0.6811437606811523, 0.5356191992759705, -0.4991544485092163, 1.4246431589126587], [0.41708433628082275, 0.27645495533943176, 0.8658021092414856, -0.14778994023799896], [0.0, 0.0, 0.0, 1.0]]","[[0.39262551069259644, 0.917020320892334, 0.07013469189405441, 0.14269386231899261], [-0.6142144799232483, 0.31820806860923767, -0.722138524055481, 1.3969364166259766], [-0.6845331788063049, 0.24045221507549286, 0.6881838440895081, -0.20232164859771729], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999334216100275, 0.00809119159769761, 0.008224080272755594, -0.0017013116111128542], [-0.008724419563593992, 0.9967464802721481, 0.080127214462855, 1.7788168247989895], [-0.0075489981539631126, -0.08019363376369229, 0.9967507125890301, -0.010489491328015868], [0.0, 0.0, 0.0, 1.0]]","[[0.6072754263877869, -0.793978750705719, -0.02853654883801937, -0.23143550753593445], [0.6837589740753174, 0.5405899286270142, -0.4901390075683594, 1.4247424602508545], [0.4045864939689636, 0.2781372368335724, 0.8711770176887512, -0.1466587334871292], [0.0, 0.0, 0.0, 1.0]]","[[0.3920203149318695, 0.9169712662696838, 0.07405248284339905, 0.1435246616601944], [-0.6142578125, 0.3208269476890564, -0.720941960811615, 1.3975424766540527], [-0.6848410964012146, 0.23713655769824982, 0.6890274882316589, -0.20313557982444763], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9999142885253017, 0.007795382455462063, 0.01051644173890501, -0.001885532129358328], [-0.008616162299639154, 0.9967250824072513, 0.08040470643646362, 1.7787697200715147], [-0.00985521512597652, -0.08048842833631394, 0.9967068433618058, -0.010308585570336391], [0.0, 0.0, 0.0, 1.0]]","[[0.6072754263877869, -0.793978750705719, -0.02853654883801937, -0.23143550753593445], [0.6837589740753174, 0.5405899286270142, -0.4901390075683594, 1.4247424602508545], [0.4045864939689636, 0.2781372368335724, 0.8711770176887512, -0.1466587334871292], [0.0, 0.0, 0.0, 1.0]]","[[0.3920203149318695, 0.9169712662696838, 0.07405248284339905, 0.1435246616601944], [-0.6142578125, 0.3208269476890564, -0.720941960811615, 1.3975424766540527], [-0.6848410964012146, 0.23713655769824982, 0.6890274882316589, -0.20313557982444763], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998596310629376, 0.006694217979183472, 0.015358573939003238, -0.002281738927711702], [-0.007912472055086816, 0.9967083932565316, 0.08068316625389803, 1.7786529903673123], [-0.01476790830930305, -0.08079336388077997, 0.9966214893637384, -0.009931425020452831], [0.0, 0.0, 0.0, 1.0]]","[[0.6072754263877869, -0.793978750705719, -0.02853654883801937, -0.23143550753593445], [0.6837589740753174, 0.5405899286270142, -0.4901390075683594, 1.4247424602508545], [0.4045864939689636, 0.2781372368335724, 0.8711770176887512, -0.1466587334871292], [0.0, 0.0, 0.0, 1.0]]","[[0.3920203149318695, 0.9169712662696838, 0.07405248284339905, 0.1435246616601944], [-0.6142578125, 0.3208269476890564, -0.720941960811615, 1.3975424766540527], [-0.6848410964012146, 0.23713655769824982, 0.6890274882316589, -0.20313557982444763], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9998220205309917, 0.005940770484434073, 0.017906851990028835, -0.002555473562949547], [-0.007369369980020816, 0.9967030884273701, 0.08080001354181583, 1.778633912128963], [-0.017367800774172337, -0.08091759502923672, 0.9965694545263764, -0.009725084041618415], [0.0, 0.0, 0.0, 1.0]]","[[0.6072754263877869, -0.793978750705719, -0.02853654883801937, -0.23143550753593445], [0.6837589740753174, 0.5405899286270142, -0.4901390075683594, 1.4247424602508545], [0.4045864939689636, 0.2781372368335724, 0.8711770176887512, -0.1466587334871292], [0.0, 0.0, 0.0, 1.0]]","[[0.3920203149318695, 0.9169712662696838, 0.07405248284339905, 0.1435246616601944], [-0.6142578125, 0.3208269476890564, -0.720941960811615, 1.3975424766540527], [-0.6848410964012146, 0.23713655769824982, 0.6890274882316589, -0.20313557982444763], [0.0, 0.0, 0.0, 1.0]]"
