Head Pose,Left Arm Pose,Right Arm Pose
"[[0.999766230587704, -0.01965616292122751, 0.009009025106523107, -0.003139023797677036], [0.01896758728858083, 0.9972944856813963, 0.07102096989974407, 1.1738352290538059], [-0.010380650823619294, -0.07083348765745714, 0.9974341391344146, -0.014348406701938429], [0.0, 0.0, 0.0, 1.0]]","[[0.7609019875526428, -0.6110671758651733, -0.2182314395904541, -0.2835693657398224], [0.24642714858055115, 0.5832700729370117, -0.7739957571029663, 0.8819345235824585], [0.6002513766288757, 0.5351566672325134, 0.5943949818611145, -0.14050710201263428], [0.0, 0.0, 0.0, 1.0]]","[[0.5788737535476685, 0.8154029250144958, -0.004806191194802523, 0.1688787341117859], [-0.34081658720970154, 0.23659080266952515, -0.909872829914093, 0.867438793182373], [-0.740776002407074, 0.5283394455909729, 0.41485917568206787, -0.18562418222427368], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999766230587704, -0.01965616292122751, 0.009009025106523107, -0.003139023797677036], [0.01896758728858083, 0.9972944856813963, 0.07102096989974407, 1.1738352290538059], [-0.010380650823619294, -0.07083348765745714, 0.9974341391344146, -0.014348406701938429], [0.0, 0.0, 0.0, 1.0]]","[[0.7587252855300903, -0.6137601733207703, -0.21825310587882996, -0.2838301360607147], [0.24798643589019775, 0.5819641947746277, -0.7744807004928589, 0.8818904161453247], [0.6023609042167664, 0.533494234085083, 0.5937551259994507, -0.1403312385082245], [0.0, 0.0, 0.0, 1.0]]","[[0.5777249336242676, 0.816194474697113, -0.007763274479657412, 0.16879108548164368], [-0.34320852160453796, 0.23428113758563995, -0.9095712900161743, 0.8672090768814087], [-0.7405684590339661, 0.5281463265419006, 0.41547510027885437, -0.18552348017692566], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997412562385221, -0.021815994816778903, 0.0064395074937983795, -0.0036271537103375745], [0.02127612748468039, 0.9969935415921274, 0.07450626624195716, 1.1733278587143015], [-0.00804557556095278, -0.07434997873933161, 0.9971997739125922, -0.014526961612864358], [0.0, 0.0, 0.0, 1.0]]","[[0.7587252855300903, -0.6137601733207703, -0.21825310587882996, -0.2838301360607147], [0.24798643589019775, 0.5819641947746277, -0.7744807004928589, 0.8818904161453247], [0.6023609042167664, 0.533494234085083, 0.5937551259994507, -0.1403312385082245], [0.0, 0.0, 0.0, 1.0]]","[[0.5777249336242676, 0.816194474697113, -0.007763274479657412, 0.16879108548164368], [-0.34320852160453796, 0.23428113758563995, -0.9095712900161743, 0.8672090768814087], [-0.7405684590339661, 0.5281463265419006, 0.41547510027885437, -0.18552348017692566], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997412562385221, -0.021815994816778903, 0.0064395074937983795, -0.0036271537103375745], [0.02127612748468039, 0.9969935415921274, 0.07450626624195716, 1.1733278587143015], [-0.00804557556095278, -0.07434997873933161, 0.9971997739125922, -0.014526961612864358], [0.0, 0.0, 0.0, 1.0]]","[[0.7585000395774841, -0.6137170195579529, -0.2191554605960846, -0.2841893136501312], [0.24607644975185394, 0.5811324119567871, -0.7757135629653931, 0.8815679550170898], [0.6034269332885742, 0.5344497561454773, 0.5918102860450745, -0.14059624075889587], [0.0, 0.0, 0.0, 1.0]]","[[0.5832967758178711, 0.8122538328170776, -0.002911476418375969, 0.16922873258590698], [-0.3339477777481079, 0.23654451966285706, -0.9124283194541931, 0.8670965433120728], [-0.7404347658157349, 0.5331887006759644, 0.40922608971595764, -0.18573449552059174], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9997047185916813, -0.02324530669985446, 0.007081146531756093, -0.0038792113035974606], [0.02266742846431104, 0.9970773457799718, 0.07295890059594522, 1.1734319152736994], [-0.00875640270019038, -0.07277684751625647, 0.9973098040293631, -0.014572158612248271], [0.0, 0.0, 0.0, 1.0]]","[[0.7585000395774841, -0.6137170195579529, -0.2191554605960846, -0.2841893136501312], [0.24607644975185394, 0.5811324119567871, -0.7757135629653931, 0.8815679550170898], [0.6034269332885742, 0.5344497561454773, 0.5918102860450745, -0.14059624075889587], [0.0, 0.0, 0.0, 1.0]]","[[0.5832967758178711, 0.8122538328170776, -0.002911476418375969, 0.16922873258590698], [-0.3339477777481079, 0.23654451966285706, -0.9124283194541931, 0.8670965433120728], [-0.7404347658157349, 0.5331887006759644, 0.40922608971595764, -0.18573449552059174], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996820092372121, -0.02394299651794486, 0.007915494108313846, -0.004039810702461019], [0.023309127657484486, 0.9971119760165479, 0.07228016696575712, 1.1734673405498681], [-0.009623237809425068, -0.07207267888184958, 0.9973529578385256, -0.014560069665953374], [0.0, 0.0, 0.0, 1.0]]","[[0.7589158415794373, -0.6132302284240723, -0.2190786749124527, -0.28424522280693054], [0.24246999621391296, 0.5783472061157227, -0.7789241671562195, 0.8813864588737488], [0.6043633818626404, 0.5380178689956665, 0.5876067876815796, -0.14083468914031982], [0.0, 0.0, 0.0, 1.0]]","[[0.5846028327941895, 0.8113194108009338, 0.0006095835706219077, 0.16928675770759583], [-0.33092328906059265, 0.23913533985614777, -0.9128549098968506, 0.8675262928009033], [-0.7407626509666443, 0.5334558486938477, 0.40828368067741394, -0.18539711833000183], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996677637261728, -0.024368016651475612, 0.008396805448932676, -0.004135460031391178], [0.023702104905044864, 0.9971293211907746, 0.07191208899063754, 1.1735289156603337], [-0.01012505572427985, -0.07168917953925437, 0.9973756073815134, -0.014554069335967132], [0.0, 0.0, 0.0, 1.0]]","[[0.7589158415794373, -0.6132302284240723, -0.2190786749124527, -0.28424522280693054], [0.24246999621391296, 0.5783472061157227, -0.7789241671562195, 0.8813864588737488], [0.6043633818626404, 0.5380178689956665, 0.5876067876815796, -0.14083468914031982], [0.0, 0.0, 0.0, 1.0]]","[[0.5846028327941895, 0.8113194108009338, 0.0006095835706219077, 0.16928675770759583], [-0.33092328906059265, 0.23913533985614777, -0.9128549098968506, 0.8675262928009033], [-0.7407626509666443, 0.5334558486938477, 0.40828368067741394, -0.18539711833000183], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999654591078333, -0.02469515769544152, 0.008991438171710496, -0.004242216010711156], [0.023988241639108395, 0.9971388576800022, 0.07168438049508463, 1.1735432921447342], [-0.010735969782922737, -0.07144393262909528, 0.9973868133315618, -0.014594761454805066], [0.0, 0.0, 0.0, 1.0]]","[[0.7644623517990112, -0.6068077683448792, -0.21767307817935944, -0.283997118473053], [0.24073196947574615, 0.5819268822669983, -0.7767941355705261, 0.8815664649009705], [0.5980345606803894, 0.5414289832115173, 0.5909392237663269, -0.14074648916721344], [0.0, 0.0, 0.0, 1.0]]","[[0.5782816410064697, 0.8158332705497742, -0.0025237093213945627, 0.16903197765350342], [-0.3272865414619446, 0.2291525900363922, -0.9167183041572571, 0.8678361177444458], [-0.7473110556602478, 0.5309472680091858, 0.39952605962753296, -0.18552395701408386], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996273517488694, -0.025327270276192592, 0.010181553837879845, -0.004462228136925405], [0.024540648438688348, 0.9971665741591684, 0.07110940121637617, 1.1735979235278737], [-0.011953712264970594, -0.07083304024709433, 0.9974165557359116, -0.0146166917308383], [0.0, 0.0, 0.0, 1.0]]","[[0.7644623517990112, -0.6068077683448792, -0.21767307817935944, -0.283997118473053], [0.24073196947574615, 0.5819268822669983, -0.7767941355705261, 0.8815664649009705], [0.5980345606803894, 0.5414289832115173, 0.5909392237663269, -0.14074648916721344], [0.0, 0.0, 0.0, 1.0]]","[[0.5782816410064697, 0.8158332705497742, -0.0025237093213945627, 0.16903197765350342], [-0.3272865414619446, 0.2291525900363922, -0.9167183041572571, 0.8678361177444458], [-0.7473110556602478, 0.5309472680091858, 0.39952605962753296, -0.18552395701408386], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9996119141533225, -0.02559144381135892, 0.01100238736369153, -0.004588413479845245], [0.024747789318857676, 0.9971712232791282, 0.07097238450285727, 1.1736312336464574], [-0.012787549312929929, -0.07067255527737804, 0.9974176286548629, -0.014615852280495712], [0.0, 0.0, 0.0, 1.0]]","[[0.7644623517990112, -0.6068077683448792, -0.21767307817935944, -0.283997118473053], [0.24073196947574615, 0.5819268822669983, -0.7767941355705261, 0.8815664649009705], [0.5980345606803894, 0.5414289832115173, 0.5909392237663269, -0.14074648916721344], [0.0, 0.0, 0.0, 1.0]]","[[0.5782816410064697, 0.8158332705497742, -0.0025237093213945627, 0.16903197765350342], [-0.3272865414619446, 0.2291525900363922, -0.9167183041572571, 0.8678361177444458], [-0.7473110556602478, 0.5309472680091858, 0.39952605962753296, -0.18552395701408386], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999597430205281, -0.025935511293400715, 0.011505500016286715, -0.0047211482427564205], [0.02505694776536094, 0.9971714020535852, 0.07086107960066712, 1.1736504088510835], [-0.013310774626657635, -0.07054425695815175, 0.9974198340845745, -0.014646836573380465], [0.0, 0.0, 0.0, 1.0]]","[[0.7631387114524841, -0.6076427102088928, -0.21997646987438202, -0.2843891978263855], [0.23667918145656586, 0.5795496702194214, -0.7798109650611877, 0.8813320398330688], [0.601333737373352, 0.5430400967597961, 0.5860931277275085, -0.14125394821166992], [0.0, 0.0, 0.0, 1.0]]","[[0.5819929242134094, 0.8131864070892334, 0.003466182854026556, 0.1692061722278595], [-0.3196171522140503, 0.23266349732875824, -0.9185382127761841, 0.8681642413139343], [-0.7477493286132812, 0.533474862575531, 0.3953168988227844, -0.18555766344070435], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9995776414792736, -0.026325918460439756, 0.012308583531472957, -0.00485726862668465], [0.02539539178257077, 0.997191071594077, 0.07046336789495226, 1.1736931167500775], [-0.014129022199716304, -0.07012102644079449, 0.9974384307100224, -0.014670171138854857], [0.0, 0.0, 0.0, 1.0]]","[[0.7631387114524841, -0.6076427102088928, -0.21997646987438202, -0.2843891978263855], [0.23667918145656586, 0.5795496702194214, -0.7798109650611877, 0.8813320398330688], [0.601333737373352, 0.5430400967597961, 0.5860931277275085, -0.14125394821166992], [0.0, 0.0, 0.0, 1.0]]","[[0.5819929242134094, 0.8131864070892334, 0.003466182854026556, 0.1692061722278595], [-0.3196171522140503, 0.23266349732875824, -0.9185382127761841, 0.8681642413139343], [-0.7477493286132812, 0.533474862575531, 0.3953168988227844, -0.18555766344070435], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999560475366927, -0.026659442635305133, 0.01296652787704468, -0.004992712029985262], [0.02568544022547464, 0.9972000716383993, 0.07023051898827185, 1.173750080315094], [-0.014802528271782403, -0.0698665999258555, 0.997446537174339, -0.014691990981076146], [0.0, 0.0, 0.0, 1.0]]","[[0.7631387114524841, -0.6076427102088928, -0.21997646987438202, -0.2843891978263855], [0.23667918145656586, 0.5795496702194214, -0.7798109650611877, 0.8813320398330688], [0.601333737373352, 0.5430400967597961, 0.5860931277275085, -0.14125394821166992], [0.0, 0.0, 0.0, 1.0]]","[[0.5819929242134094, 0.8131864070892334, 0.003466182854026556, 0.1692061722278595], [-0.3196171522140503, 0.23266349732875824, -0.9185382127761841, 0.8681642413139343], [-0.7477493286132812, 0.533474862575531, 0.3953168988227844, -0.18555766344070435], [0.0, 0.0, 0.0, 1.0]]"
"[[0.999560475366927, -0.026659442635305133, 0.01296652787704468, -0.004992712029985262], [0.02568544022547464, 0.9972000716383993, 0.07023051898827185, 1.173750080315094], [-0.014802528271782403, -0.0698665999258555, 0.997446537174339, -0.014691990981076146], [0.0, 0.0, 0.0, 1.0]]","[[0.7688290476799011, -0.6012434959411621, -0.2177339792251587, -0.28385215997695923], [0.23531970381736755, 0.5826284289360046, -0.7779259085655212, 0.881678581237793], [0.5945809483528137, 0.5468549132347107, 0.5894261002540588, -0.14100340008735657], [0.0, 0.0, 0.0, 1.0]]","[[0.5870531797409058, 0.8095458745956421, 0.0019816886633634567, 0.1690717339515686], [-0.310146301984787, 0.22716665267944336, -0.9231491684913635, 0.8683614134788513], [-0.7477818727493286, 0.5413230061531067, 0.38443663716316223, -0.18592768907546997], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994971752504656, -0.02794850509182956, 0.014974425379248492, -0.005405015851911037], [0.026841308143572593, 0.997211337083826, 0.06963557773177233, 1.173780654935556], [-0.016878876071361706, -0.06919863051827345, 0.9974601268491751, -0.01476575488340941], [0.0, 0.0, 0.0, 1.0]]","[[0.7688290476799011, -0.6012434959411621, -0.2177339792251587, -0.28385215997695923], [0.23531970381736755, 0.5826284289360046, -0.7779259085655212, 0.881678581237793], [0.5945809483528137, 0.5468549132347107, 0.5894261002540588, -0.14100340008735657], [0.0, 0.0, 0.0, 1.0]]","[[0.5870531797409058, 0.8095458745956421, 0.0019816886633634567, 0.1690717339515686], [-0.310146301984787, 0.22716665267944336, -0.9231491684913635, 0.8683614134788513], [-0.7477818727493286, 0.5413230061531067, 0.38443663716316223, -0.18592768907546997], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994760155941096, -0.02838063327682809, 0.015564533090658361, -0.005590956599883513], [0.027232746648661352, 0.997205257379373, 0.06957089884436551, 1.1737651838292482], [-0.017495499783687415, -0.06911057995402396, 0.9974555969331739, -0.014792696693505723], [0.0, 0.0, 0.0, 1.0]]","[[0.7690631151199341, -0.6011409759521484, -0.21718986332416534, -0.2838629484176636], [0.23479987680912018, 0.5817455649375916, -0.778743326663971, 0.8817272186279297], [0.5944837331771851, 0.5479066371917725, 0.588546872138977, -0.1410820186138153], [0.0, 0.0, 0.0, 1.0]]","[[0.582284152507782, 0.8129688501358032, 0.005165161564946175, 0.16927528381347656], [-0.30847737193107605, 0.22681449353694916, -0.923794686794281, 0.8685423135757446], [-0.752187967300415, 0.5363176465034485, 0.38285306096076965, -0.1863163411617279], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9994581937748453, -0.028615515456307833, 0.016262518349897667, -0.005738310845681887], [0.027417760565172748, 0.9971959593778537, 0.06963079081844871, 1.1737639943836375], [-0.018209438663113323, -0.06914718044925154, 0.9974402782461993, -0.014835067755015259], [0.0, 0.0, 0.0, 1.0]]","[[0.7690631151199341, -0.6011409759521484, -0.21718986332416534, -0.2838629484176636], [0.23479987680912018, 0.5817455649375916, -0.778743326663971, 0.8817272186279297], [0.5944837331771851, 0.5479066371917725, 0.588546872138977, -0.1410820186138153], [0.0, 0.0, 0.0, 1.0]]","[[0.582284152507782, 0.8129688501358032, 0.005165161564946175, 0.16927528381347656], [-0.30847737193107605, 0.22681449353694916, -0.923794686794281, 0.8685423135757446], [-0.752187967300415, 0.5363176465034485, 0.38285306096076965, -0.1863163411617279], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9992510080252687, -0.032620754020475894, 0.020817029950986818, -0.007103268967957852], [0.031095113677716703, 0.9970746637304836, 0.06982284167700499, 1.1736566661714547], [-0.023033807324399053, -0.06912323704070357, 0.9973421692005415, -0.015095039289297809], [0.0, 0.0, 0.0, 1.0]]","[[0.7681748867034912, -0.6029123663902283, -0.21541571617126465, -0.28414180874824524], [0.23737075924873352, 0.5806801915168762, -0.7787588834762573, 0.8816390037536621], [0.5946111083030701, 0.5470895767211914, 0.5891777276992798, -0.14118270576000214], [0.0, 0.0, 0.0, 1.0]]","[[0.5808815360069275, 0.8139457106590271, 0.008307523094117641, 0.16938677430152893], [-0.32302743196487427, 0.23987607657909393, -0.9154849648475647, 0.8690423369407654], [-0.7471478581428528, 0.5291047692298889, 0.40226638317108154, -0.1858946681022644], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9991557002100441, -0.03452295426761749, 0.022271985464154157, -0.007679172159278832], [0.03287791098916886, 0.9969754817234703, 0.07041969450428454, 1.1736007641317119], [-0.024635718859376033, -0.06962798235700168, 0.9972687957490137, -0.015168121491058513], [0.0, 0.0, 0.0, 1.0]]","[[0.7645415663719177, -0.6063796281814575, -0.21858610212802887, -0.2847428321838379], [0.23620860278606415, 0.5790960192680359, -0.780290424823761, 0.8814460635185242], [0.5997346043586731, 0.5449325442314148, 0.5859750509262085, -0.1416042149066925], [0.0, 0.0, 0.0, 1.0]]","[[0.579898476600647, 0.8146643042564392, 0.006295273080468178, 0.1693374663591385], [-0.32384341955184937, 0.23759673535823822, -0.915790855884552, 0.8690060377120972], [-0.7475579977035522, 0.529026985168457, 0.4016057848930359, -0.18596425652503967], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9991186261418719, -0.03527965121509892, 0.022744526745690812, -0.007869727988689873], [0.0335975503122582, 0.9969444869847716, 0.07051873843944315, 1.173545318919143], [-0.025162907658205547, -0.06969242651188139, 0.9972510934718963, -0.01517838056991272], [0.0, 0.0, 0.0, 1.0]]","[[0.7645415663719177, -0.6063796281814575, -0.21858610212802887, -0.2847428321838379], [0.23620860278606415, 0.5790960192680359, -0.780290424823761, 0.8814460635185242], [0.5997346043586731, 0.5449325442314148, 0.5859750509262085, -0.1416042149066925], [0.0, 0.0, 0.0, 1.0]]","[[0.579898476600647, 0.8146643042564392, 0.006295273080468178, 0.1693374663591385], [-0.32384341955184937, 0.23759673535823822, -0.915790855884552, 0.8690060377120972], [-0.7475579977035522, 0.529026985168457, 0.4016057848930359, -0.18596425652503967], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9990830421539759, -0.0358920840649559, 0.023342196487390828, -0.008119712109984613], [0.03416239115310173, 0.9969127179729007, 0.07069641562051014, 1.1734837463233294], [-0.025807573802268665, -0.06983416317158507, 0.9972247479716994, -0.015197657784934936], [0.0, 0.0, 0.0, 1.0]]","[[0.7645415663719177, -0.6063796281814575, -0.21858610212802887, -0.2847428321838379], [0.23620860278606415, 0.5790960192680359, -0.780290424823761, 0.8814460635185242], [0.5997346043586731, 0.5449325442314148, 0.5859750509262085, -0.1416042149066925], [0.0, 0.0, 0.0, 1.0]]","[[0.579898476600647, 0.8146643042564392, 0.006295273080468178, 0.1693374663591385], [-0.32384341955184937, 0.23759673535823822, -0.915790855884552, 0.8690060377120972], [-0.7475579977035522, 0.529026985168457, 0.4016057848930359, -0.18596425652503967], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9990830421539759, -0.0358920840649559, 0.023342196487390828, -0.008119712109984613], [0.03416239115310173, 0.9969127179729007, 0.07069641562051014, 1.1734837463233294], [-0.025807573802268665, -0.06983416317158507, 0.9972247479716994, -0.015197657784934936], [0.0, 0.0, 0.0, 1.0]]","[[0.7653907537460327, -0.6057230234146118, -0.21743172407150269, -0.2851731479167938], [0.23690827190876007, 0.5793169140815735, -0.7799142003059387, 0.8811611533164978], [0.5983739495277405, 0.545427680015564, 0.5869046449661255, -0.14168119430541992], [0.0, 0.0, 0.0, 1.0]]","[[0.5856663584709167, 0.810478687286377, 0.010913867503404617, 0.1697893589735031], [-0.3191564381122589, 0.24296335875988007, -0.9160283207893372, 0.8686928153038025], [-0.745073139667511, 0.5330036878585815, 0.40096500515937805, -0.1862487941980362], [0.0, 0.0, 0.0, 1.0]]"
"[[0.9990515112841332, -0.036557819299231666, 0.023656575398571935, -0.008321242180226672], [0.034794919587839944, 0.9968642593188949, 0.07106983748862815, 1.1734481102795125], [-0.026180553791992214, -0.0701792976479762, 0.9971907734156982, -0.015179274659076536], [0.0, 0.0, 0.0, 1.0]]","[[0.7653907537460327, -0.6057230234146118, -0.21743172407150269, -0.2851731479167938], [0.23690827190876007, 0.5793169140815735, -0.7799142003059387, 0.8811611533164978], [0.5983739495277405, 0.545427680015564, 0.5869046449661255, -0.14168119430541992], [0.0, 0.0, 0.0, 1.0]]","[[0.5856663584709167, 0.810478687286377, 0.010913867503404617, 0.1697893589735031], [-0.3191564381122589, 0.24296335875988007, -0.9160283207893372, 0.8686928153038025], [-0.745073139667511, 0.5330036878585815, 0.40096500515937805, -0.1862487941980362], [0.0, 0.0, 0.0, 1.0]]"
