-6.00479e-39,7.09751e-39,-3.22669e-38,-3.73464e-39,-0.255198,-0.794255,-0.975446,-1.73006,1.35802,-0.203495,0.0872699,0,0,0,0.41449,1.23634,0.959379,1.4365,-1.45641,0.459046,1.43254e-07
-1.53409e-37,-4.32673e-36,1.8485e-37,-6.8701e-38,-0.0126422,-1.07538,-1.40904,-1.82685,1.65435,-0.188037,0.0872697,0,0,0,0.248642,1.50933,1.36052,1.50158,-1.80406,0.54003,3.03954e-07
2.39935e-37,-2.79314e-36,-2.33655e-38,-1.42408e-37,0.0232988,-1.18524,-1.51103,-1.84114,1.7607,-0.200299,0.0872695,0,0,0,0.229374,1.5708,1.44108,1.51392,-1.90471,0.567375,3.63639e-07
-7.74732e-38,3.75948e-36,3.80364e-37,3.84639e-38,0.00624228,-1.11128,-1.44567,-1.83079,1.68748,-0.198171,0.0872696,0,0,0,0.237956,1.54591,1.40191,1.50403,-1.84581,0.559496,3.42716e-07
3.01121e-38,1.1779e-36,-1.2138e-37,1.08974e-37,0.0319272,-1.19362,-1.52095,-1.8444,1.76859,-0.205709,0.0872695,0,0,0,0.22547,1.5708,1.44001,1.51467,-1.90887,0.569853,3.57793e-07
-2.92156e-38,2.98839e-37,6.83113e-38,5.41506e-38,0.0340177,-1.21272,-1.53583,-1.83423,1.79522,-0.222132,0.0872694,0,0,0,0.226108,1.5708,1.44803,1.51435,-1.91473,0.576569,3.5806e-07
4.8164e-38,1.79243e-37,4.39177e-37,-3.81141e-38,0.0340357,-1.20245,-1.52833,-1.83397,1.78441,-0.221433,0.0872694,0,0,0,0.225386,1.5708,1.44654,1.51382,-1.90982,0.577499,3.59915e-07
-1.68235e-38,-2.22303e-37,2.66338e-37,-7.69619e-38,0.0394833,-1.22142,-1.5443,-1.8311,1.80592,-0.230133,0.0872694,0,0,0,0.223743,1.5708,1.45005,1.51163,-1.90958,0.581696,3.59948e-07
8.07544e-38,1.45988e-37,-2.17257e-37,5.73661e-38,0.0432062,-1.22717,-1.54908,-1.83197,1.81179,-0.235029,0.0872693,0,0,0,0.220675,1.5708,1.45038,1.51292,-1.90994,0.583981,3.59679e-07
-8.91054e-38,-1.54815e-37,3.07965e-37,1.18079e-37,0.0483172,-1.22329,-1.54755,-1.83031,1.81564,-0.234394,0.0872694,0,0,0,0.218749,1.5708,1.45355,1.50826,-1.89809,0.592838,3.66687e-07
